PlayID,GameID,DriveID,Sequence,TeamID,ClubCode,Quarter,StartTime,Down,Distance,Yardline,Situation,PlayType,StartHomeScore,StartAwayScore,IsScoringPlay,EndTime,EndHomeScore,EndAwayScore,ScoringPlayDescription,PlayDescription,ShortPlayDescription,FirstDownDescription,DriveTotalPossessionTime,DriveNetYards,DrivePlays,playScoreType,playScorer,playScoringTeamId,firstDownReset,Notes
18410,9,7246,11,601,HOU,1,11:49,2,6,HOU 41,2nd & 6 HOU 41,Pass,3,0,FALSE,11:12,3,0,,(Shotgun) P.Walker pass short left to J.Butler out of bounds at HOU 42 for 1 yards (M.Branch),1 yard pass,,3:56,21,6,,,0,FALSE,
18411,9,7246,12,601,HOU,1,11:12,3,5,HOU 42,3rd & 5 HOU 42,Pass,3,0,FALSE,10:34,3,0,,(Shotgun) P.Walker pass short left to C.Phillips to TB 46 for 12 yards (A.Kelly).,12 yard pass,P1,3:56,21,6,,,0,FALSE,
18385,9,7246,13,601,HOU,1,10:34,1,10,TB 46,1st & 10 TB 46,Rush,3,0,FALSE,9:59,3,0,,(Shotgun) J.Butler rush up the middle to TB 45 for 1 yards (L.Wacha).,1 yard rush,,3:56,21,6,,,0,TRUE,
18412,9,7246,14,601,HOU,1,9:59,2,9,TB 45,2nd & 9 TB 45,Rush,3,0,FALSE,9:21,3,0,,(Shotgun) J.Butler rush up the middle to TB 42 for 3 yards (N.Whitlock; T.Plummer).,3 yard rush,,3:56,21,6,,,0,FALSE,
18398,9,7246,15,601,HOU,1,9:21,3,6,TB 42,3rd & 6 TB 42,Pass,3,0,FALSE,8:48,3,0,,(Shotgun) P.Walker pass incomplete deep right to C.Phillips.,Incomplete pass,,3:56,21,6,,,0,FALSE,
18419,9,7246,16,601,HOU,1,8:48,4,6,TB 42,4th & 6 TB 42,Punt,3,0,FALSE,8:38,3,0,,"(Punt) A.Rehkow punts for 17 yards to TB 25, downed by J.Butler.",17 yard punt,,3:56,21,6,,,0,FALSE,
18423,9,7290,17,607,TB,1,8:38,1,10,TB 25,1st & 10 TB 25,Pass,3,0,FALSE,8:22,3,0,,T.Cornelius pass incomplete deep middle to J.Tolliver.,10 yard penalty,,4:49,28,9,,,0,FALSE,
18425,9,7290,18,607,TB,1,8:22,1,10,TB 25,NA,Penalty,3,0,FALSE,8:09,3,0,,"PENALTY on HOU. Encroachment, 5 yards, enforced to TB 20.",5 yard penalty,,4:49,28,9,,,0,FALSE,Penalty
18432,9,7290,19,607,TB,1,8:09,1,15,TB 20,1st & 15 TB 20,Rush,3,0,FALSE,7:36,3,0,,D.Smith rush right end to TB 30 for 10 yards (M.Huff; C.Crawford).,10 yard rush,,4:49,28,9,,,0,FALSE,
18439,9,7290,20,607,TB,1,7:36,2,5,TB 30,2nd & 5 TB 30,Rush,3,0,FALSE,7:01,3,0,,"(No Huddle) D.Smith rush up the middle to TB 29 for -1 yards (B.Brown, K.Ealy).",-1 yard rush,,4:49,28,9,,,0,FALSE,
18445,9,7290,21,607,TB,1,7:01,3,6,TB 29,3rd & 6 TB 29,Rush,3,0,FALSE,6:36,3,0,,"(No Huddle, Shotgun) T.Cornelius scrambles up the middle to TB 41 for 12 yards (D.Nichols).",12 yard rush,R2,4:49,28,9,,,0,FALSE,
18453,9,7290,22,607,TB,1,6:36,1,10,TB 41,1st & 10 TB 41,Pass,3,0,FALSE,6:03,3,0,,"(No Huddle, Shotgun) T.Cornelius pass short left to R.Horn to TB 46 for 5 yards (C.Brown).",5 yard pass,,4:49,28,9,,,0,TRUE,
18459,9,7290,23,607,TB,1,6:03,2,5,TB 46,2nd & 5 TB 46,Pass,3,0,FALSE,5:43,3,0,,(Shotgun) T.Cornelius pass incomplete short left to D.Williams.,Incomplete pass,,4:49,28,9,,,0,FALSE,
18467,9,7290,24,607,TB,1,5:43,3,5,TB 46,3rd & 5 TB 46,Pass,3,0,FALSE,5:11,3,0,,(Shotgun) T.Cornelius pass short middle to J.Tolliver to HOU 47 for 7 yards (M.Huff; D.Nichols).,7 yard pass,P3,4:49,28,9,,,0,FALSE,
18475,9,7290,25,607,TB,1,5:11,1,10,HOU 47,1st & 10 HOU 47,Pass,3,0,FALSE,4:53,3,0,,(Shotgun) T.Cornelius pass incomplete short left to D.Williams.,Incomplete pass,,4:49,28,9,,,0,TRUE,
18480,9,7290,26,607,TB,1,4:53,2,10,HOU 47,2nd & 10 HOU 47,Pass,3,0,FALSE,4:29,3,0,,(Shotgun) T.Cornelius pass short right. Thrown Away.,Incomplete pass,,4:49,28,9,,,0,FALSE,
18485,9,7290,27,607,TB,1,4:29,3,10,HOU 47,3rd & 10 HOU 47,Pass,3,0,FALSE,4:00,3,0,,(Shotgun) T.Cornelius pass incomplete short middle to R.Horn.,Incomplete pass,,4:49,28,9,,,0,FALSE,
18505,9,7290,28,607,TB,1,4:00,4,10,HOU 47,4th & 10 HOU 47,Punt,3,0,FALSE,3:49,3,0,,"(Punt) J.Schum punts, 36 yds to HOU 11. S.Mobley to HOU 16 for 5 yards (N.Moore).",36 yard punt,,4:49,28,9,,,0,FALSE,
18506,9,7292,29,601,HOU,1,3:49,1,10,HOU 16,1st & 10 HOU 16,Pass,3,0,TRUE,3:36,3,6,C.Phillips 84 yd. pass from P.Walker,"(Shotgun) P.Walker pass short right to C.Phillips for 84 yards, TOUCHDOWN.",84 yard pass,P2,0:13,84,1,Touchdown,Cam Phillips,601,FALSE,
18508,9,7292,30,601,HOU,1,3:36,1,0,TB 10,NA,Pass,3,6,TRUE,3:36,3,9,,3pt attempt successful. S.Mobley reception.,Successful conversion,,0:13,84,1,Three Point Successful Conversion,Sam Mobley,601,FALSE,
18516,9,7332,31,607,TB,1,3:36,1,0,HOU 30,NA,Kick off,3,9,FALSE,3:30,3,9,,"S.Castillo kickoff from HOU 30, 63 yds to TB 7. R.Hall to TB 30 for 23 yards (D.Nichols).",Kickoff,,4:32,17,9,,,0,FALSE,
18523,9,7332,32,607,TB,1,3:30,1,10,TB 30,1st & 10 TB 30,Pass,3,9,FALSE,3:07,3,9,,(Shotgun) Q.Flowers pass short left to J.Patrick out of bounds at TB 32 for 2 yards,2 yard pass,,4:32,17,9,,,0,FALSE,
18532,9,7332,33,607,TB,1,3:07,2,8,TB 32,2nd & 8 TB 32,Rush,3,9,FALSE,2:41,3,9,,"(No Huddle, Shotgun) Q.Flowers rush left end out of bounds at TB 33 for 1 yards (B.Brown)",1 yard rush,,4:32,17,9,,,0,FALSE,
18538,9,7332,34,607,TB,1,2:41,3,7,TB 33,3rd & 7 TB 33,Rush,3,9,FALSE,2:14,3,9,,(Shotgun) Q.Flowers scrambles up the middle to TB 41 for 8 yards (M.Huff).,8 yard rush,R4,4:32,17,9,,,0,FALSE,
18544,9,7332,35,607,TB,1,2:14,1,10,TB 41,1st & 10 TB 41,Rush,3,9,FALSE,1:51,3,9,,(Shotgun) Q.Flowers scrambles up the middle to TB 48 for 7 yards (C.Bradford).,7 yard rush,,4:32,17,9,,,0,TRUE,
18550,9,7332,36,607,TB,1,1:51,2,3,TB 48,2nd & 3 TB 48,Rush,3,9,FALSE,1:32,3,9,,"(No Huddle, Shotgun) J.Patrick rush left guard to midfield for 2 yards (L.Lewis).",2 yard rush,,4:32,17,9,,,0,FALSE,
18565,9,7332,37,607,TB,1,1:32,3,1,TB 50,3rd & 1 50,Rush,3,9,FALSE,1:01,3,9,,"(No Huddle, Shotgun) J.Patrick rush left guard to HOU 48 for 2 yards (C.Bradford; B.Brown).",2 yard rush,R5,4:32,17,9,,,0,FALSE,
18564,9,7332,38,607,TB,1,1:01,1,10,HOU 48,1st & 10 HOU 48,Rush,3,9,FALSE,0:38,3,9,,(Shotgun) Q.Flowers scrambles right end to HOU 45 for 3 yards (C.James).,3 yard rush,,4:32,17,9,,,0,TRUE,
18567,9,7332,39,607,TB,1,0:38,2,7,HOU 45,NA,Penalty,3,9,FALSE,0:32,3,9,,"PENALTY on TB. False start, 5 yards, enforced to midfield.",5 yard penalty,,4:32,17,9,,,0,FALSE,Penalty
18573,9,7332,40,607,TB,1,0:32,2,12,HOU 50,2nd & 12 50,Pass,3,9,FALSE,0:00,3,9,,(Shotgun) Q.Flowers pass short left to J.Tolliver to HOU 49 for 1 yards (D.Gates).,1 yard pass,,4:32,17,9,,,0,FALSE,
18579,9,7332,41,607,TB,2,15:00,3,11,HOU 49,3rd & 11 HOU 49,Pass,3,9,FALSE,14:17,3,9,,"(No Huddle, Shotgun) Q.Flowers sacked at TB 47 for -4 yards (C.Bradford).",-4 yard sack,,4:32,17,9,,,0,FALSE,
18586,9,7332,42,607,TB,2,14:17,4,15,TB 47,4th & 15 TB 47,Punt,3,9,FALSE,14:04,3,9,,"(Punt) J.Schum punts, 39 yds to HOU 14. S.Mobley to HOU 15 for 1 yards (L.Wacha).",39 yard punt,,4:32,17,9,,,0,FALSE,
18596,9,7345,43,601,HOU,2,14:04,1,10,HOU 15,1st & 10 HOU 15,Pass,3,9,FALSE,13:32,3,9,,(Shotgun) P.Walker pass incomplete deep left to K.Lewis (A.Kelly).,Incomplete pass,,2:02,9,3,,,0,FALSE,
18598,9,7345,44,601,HOU,2,13:32,2,10,HOU 15,2nd & 10 HOU 15,Pass,3,9,FALSE,13:05,3,9,,(Shotgun) P.Walker pass incomplete short right to K.Lewis (D.Mount).,Incomplete pass,,2:02,9,3,,,0,FALSE,
18650,9,7345,45,601,HOU,2,13:05,3,10,HOU 15,3rd & 10 HOU 15,Pass,3,9,FALSE,12:15,3,9,,"(Shotgun) P.Walker pass short right to N.Holley to HOU 24 for 9 yards (S.Bowman, T.McFadden).",9 yard pass,,2:02,9,3,,,0,FALSE,
18613,9,7345,46,601,HOU,2,12:15,4,1,HOU 24,4th & 1 HOU 24,Punt,3,9,FALSE,12:02,3,9,,"(Punt) A.Rehkow punts, 51 yds to TB 25. D.Dye to TB 34 for 9 yards (M.Huff).",51 yard punt,,2:02,9,3,,,0,FALSE,
18620,9,7377,47,607,TB,2,12:02,1,10,TB 34,1st & 10 TB 34,Rush,3,9,FALSE,11:34,3,9,,J.Patrick rush left tackle to TB 41 for 7 yards (E.Robinson).,7 yard rush,,2:51,58,7,,,0,FALSE,
18635,9,7377,48,607,TB,2,11:34,2,3,TB 41,2nd & 3 TB 41,Rush,3,9,FALSE,11:09,3,9,,"J.Patrick rush left end out of bounds at HOU 47 for 4 yards (D.Gates) PENALTY on TB. Holding, 18 yards, enforced to TB 35.",4 yard rush,,2:51,58,7,,,0,FALSE,
18672,9,7377,49,607,TB,2,11:09,2,9,TB 35,2nd & 9 TB 35,Rush,3,9,FALSE,10:31,3,9,,(Shotgun) Q.Flowers scrambles left tackle to TB 38 for 3 yards (J.Maxey).,3 yard rush,,2:51,58,7,,,0,FALSE,
18645,9,7377,50,607,TB,2,10:31,3,6,TB 38,3rd & 6 TB 38,Pass,3,9,FALSE,10:10,3,9,,(Shotgun) Q.Flowers pass deep left to J.Tolliver out of bounds at HOU 39 for 23 yards (A.Harris),23 yard pass,P6,2:51,58,7,,,0,FALSE,
18652,9,7377,51,607,TB,2,10:10,1,10,HOU 39,1st & 10 HOU 39,Rush,3,9,FALSE,9:37,3,9,,(Shotgun) J.Patrick rush up the middle to HOU 39 for no gain (K.Burnett).,0 yard rush,,2:51,58,7,,,0,TRUE,
18662,9,7377,52,607,TB,2,9:37,2,10,HOU 39,2nd & 10 HOU 39,Pass,3,9,FALSE,9:17,3,9,,"(Shotgun) Q.Flowers pass deep right to D.Smith to HOU 14 for 25 yards (C.Brown). PENALTY on HOU. Unnecessary roughness, 7 yards, enforced to HOU 7.",25 yard pass,P8,2:51,58,7,,,0,FALSE,
18667,9,7377,53,607,TB,2,9:17,1,7,HOU 7,1st & 7 HOU 07,Rush,3,9,TRUE,9:11,9,9,Q.Flowers 7 yd. run,"(Shotgun) Q.Flowers rush right tackle for 7 yards, TOUCHDOWN.",7 yard rush,R9,2:51,58,7,Touchdown,Quinton Flowers,607,TRUE,
18674,9,7377,54,607,TB,2,9:11,1,0,HOU 2,NA,Rush,9,9,TRUE,9:11,10,9,,1pt attempt successful. J.Tolliver rush.,Successful conversion,,2:51,58,7,One Point Successful Conversion,Jalen Tolliver,607,FALSE,
18681,9,7415,55,601,HOU,2,9:11,1,0,TB 30,NA,Kick off,10,9,FALSE,9:02,10,9,,"A.Franks kickoff from TB 30, 71 yds to HOU -1. K.Lewis to HOU 24 for 25 yards (L.Wacha).",Kickoff,,4:12,76,8,,,0,FALSE,
18688,9,7415,56,601,HOU,2,9:02,1,10,HOU 24,1st & 10 HOU 24,Pass,10,9,FALSE,8:31,10,9,,(Shotgun) P.Walker pass short right to C.Phillips to HOU 36 for 12 yards (R.Priester).,12 yard pass,P3,4:12,76,8,,,0,FALSE,
18697,9,7415,57,601,HOU,2,8:31,1,10,HOU 36,1st & 10 HOU 36,Pass,10,9,FALSE,8:04,10,9,,(Shotgun) P.Walker pass short left to K.Lewis out of bounds at HOU 38 for 2 yards (A.Kelly),2 yard pass,,4:12,76,8,,,0,TRUE,
18703,9,7415,58,601,HOU,2,8:04,2,8,HOU 38,2nd & 8 HOU 38,Rush,10,9,FALSE,7:22,10,9,,(Shotgun) J.Butler rush right tackle to TB 32 for 30 yards (A.Kelly).,30 yard rush,R4,4:12,76,8,,,0,FALSE,
18711,9,7415,59,601,HOU,2,7:22,1,10,TB 32,1st & 10 TB 32,Pass,10,9,FALSE,6:45,10,9,,(Shotgun) P.Walker pass short left to R.Malone to TB 28 for 4 yards (R.Priester; L.Wacha).,4 yard pass,,4:12,76,8,,,0,TRUE,
18719,9,7415,60,601,HOU,2,6:45,2,6,TB 28,2nd & 6 TB 28,Rush,10,9,FALSE,6:13,10,9,,(Shotgun) J.Butler rush up the middle out of bounds at TB 9 for 19 yards (M.Branch),19 yard rush,R5,4:12,76,8,,,0,FALSE,
18727,9,7415,61,601,HOU,2,6:13,1,9,TB 9,1st & 9 TB 09,Rush,10,9,FALSE,5:41,10,9,,(Shotgun) A.Williams rush left guard to TB 5 for 4 yards (R.Northrup).,4 yard rush,,4:12,76,8,,,0,TRUE,
18733,9,7415,62,601,HOU,2,5:41,2,5,TB 5,2nd & 5 TB 05,Rush,10,9,FALSE,5:06,10,9,,(Shotgun) A.Williams rush left guard to TB 8 for -3 yards (N.Whitlock).,-3 yard rush,,4:12,76,8,,,0,FALSE,
18771,9,7415,63,601,HOU,2,5:06,3,8,TB 8,3rd & 8 TB 08,Rush,10,9,TRUE,4:59,10,15,,"(Shotgun) P.Walker scrambles right end for 8 yards, TOUCHDOWN.",8 yard rush,R6,4:12,76,8,Touchdown,Phillip Walker,601,FALSE,
18751,9,7415,64,601,HOU,2,4:59,1,0,TB 10,NA,Pass,10,15,FALSE,4:59,10,15,,(Shotgun) P.Walker pass incomplete short middle to N.Holley.,Penalty,,4:12,76,8,,,0,FALSE,
18759,9,7415,65,601,HOU,2,4:59,1,0,TB 5,NA,Pass,10,15,FALSE,4:59,10,15,,3pt attempt unsuccessful.,Unsuccessful conversion,,4:12,76,8,,,0,FALSE,
18766,9,7432,66,607,TB,2,4:59,1,0,HOU 30,NA,Kick off,10,15,FALSE,4:49,10,15,,"S.Castillo kickoff from HOU 30, 55 yds to TB 15. R.Hall to TB 26 for 11 yards (T.Schwab).",Kickoff,,1:46,1,3,,,0,FALSE,
18778,9,7432,67,607,TB,2,4:49,1,10,TB 26,1st & 10 TB 26,Rush,10,15,FALSE,4:16,10,15,,(Shotgun) D.Smith rush right guard to TB 27 for 1 yards (C.Crawford).,1 yard rush,,1:46,1,3,,,0,FALSE,
18780,9,7432,68,607,TB,2,4:16,2,9,TB 27,2nd & 9 TB 27,Pass,10,15,FALSE,3:55,10,15,,(Shotgun) Q.Flowers pass incomplete short middle to J.Tolliver.,Incomplete pass,,1:46,1,3,,,0,FALSE,
18786,9,7432,69,607,TB,2,3:55,3,9,TB 27,3rd & 9 TB 27,Pass,10,15,FALSE,3:27,10,15,,(Shotgun) Q.Flowers pass incomplete short middle to D.Smith.,Incomplete pass,,1:46,1,3,,,0,FALSE,
18796,9,7432,70,607,TB,2,3:27,4,9,TB 27,4th & 9 TB 27,Punt,10,15,FALSE,3:13,10,15,,"(Punt) J.Schum punts, 40 yds to HOU 33. S.Mobley to HOU 42 for 9 yards (L.Wacha; T.McEvoy).",40 yard punt,,1:46,1,3,,,0,FALSE,
18806,9,7459,71,601,HOU,2,3:13,1,10,HOU 42,1st & 10 HOU 42,Pass,10,15,FALSE,2:45,10,15,,(Shotgun) P.Walker pass short right to C.Phillips out of bounds at TB 47 for 11 yards (T.McFadden),11 yard pass,P7,2:17,49,7,,,0,FALSE,
18815,9,7459,72,601,HOU,2,2:45,1,10,TB 47,1st & 10 TB 47,Pass,10,15,FALSE,2:04,10,15,,(Shotgun) P.Walker pass short left to B.Jackson to TB 44 for 3 yards (R.Priester; M.Hannemann).,3 yard pass,,2:17,49,7,,,0,TRUE,
18823,9,7459,73,601,HOU,2,2:04,2,7,TB 44,2nd & 7 TB 44,Pass,10,15,FALSE,1:55,10,15,,(Shotgun) P.Walker pass short right to S.Mobley to TB 18 for 26 yards (M.Hannemann).,26 yard pass,P8,2:17,49,7,,,0,FALSE,
18830,9,7459,74,601,HOU,2,1:55,1,10,TB 18,1st & 10 TB 18,Rush,10,15,FALSE,1:28,10,15,,(Shotgun) N.Holley rush right end to TB 17 for 1 yards (N.Whitlock; T.Plummer).,1 yard rush,,2:17,49,7,,,0,TRUE,
18837,9,7459,75,601,HOU,2,1:28,2,9,TB 17,2nd & 9 TB 17,Pass,10,15,FALSE,1:05,10,15,,(Shotgun) P.Walker pass short left to K.Lewis to TB 9 for 8 yards (R.Priester).,8 yard pass,,2:17,49,7,,,0,FALSE,
18843,9,7459,76,601,HOU,2,1:05,3,1,TB 9,3rd & 1 TB 09,Pass,10,15,FALSE,1:00,10,15,,(Shotgun) P.Walker pass incomplete short right to K.Lewis.,Incomplete pass,,2:17,49,7,,,0,FALSE,
18848,9,7459,77,601,HOU,2,1:00,4,1,TB 9,4th & 1 TB 09,Field Goal,10,15,TRUE,0:56,10,18,,(Field Goal) S.Castillo 28 yds field goal IS GOOD.,28 yard field goal,,2:17,49,7,Field Goal,Sergio Castillo,601,FALSE,
18889,9,7493,78,607,TB,2,0:56,1,0,HOU 30,NA,Kick off,10,18,FALSE,0:47,10,18,,"S.Castillo kickoff from HOU 30, 54 yds to TB 16. R.Hall PENALTY on HOU. Face mask, 15 yards, enforced to TB 41.",Kickoff,10,0:56,59,6,,,0,FALSE,
18888,9,7493,79,607,TB,2,0:47,1,10,TB 41,1st & 10 TB 41,Pass,10,18,FALSE,0:36,10,18,,(Shotgun) T.Cornelius pass short middle to J.Tolliver to HOU 44 for 15 yards (D.Gates).,15 yard pass,P11,0:56,59,6,,,0,FALSE,
18890,9,7493,80,607,TB,2,0:36,1,10,HOU 44,1st & 10 HOU 44,Pass,10,18,FALSE,0:33,10,18,,"(No Huddle, Shotgun) T.Cornelius pass incomplete short middle to J.Tolliver (D.Nichols).",Incomplete pass,,0:56,59,6,,,0,TRUE,
18876,9,7493,81,607,TB,2,0:33,2,10,HOU 44,NA,Penalty,10,18,FALSE,0:33,10,18,,"PENALTY on HOU. Neutral zone infraction, 5 yards, enforced to HOU 39.",5 yard penalty,,0:56,59,6,,,0,FALSE,Penalty
18892,9,7493,82,607,TB,2,0:33,2,5,HOU 39,2nd & 5 HOU 39,Pass,10,18,FALSE,0:18,10,18,,(Shotgun) T.Cornelius pass deep middle to D.Goolsby to HOU 15 for 24 yards (C.Brown).,24 yard pass,P12,0:56,59,6,,,0,FALSE,
18899,9,7493,83,607,TB,2,0:18,1,10,HOU 15,1st & 10 HOU 15,Rush,10,18,FALSE,0:11,10,18,,(Shotgun) T.Cornelius scrambles right end out of bounds at HOU 12 for 3 yards (D.Gates),3 yard rush,,0:56,59,6,,,0,TRUE,
18924,9,7493,84,607,TB,2,0:11,2,7,HOU 12,2nd & 7 HOU 12,Pass,10,18,FALSE,0:03,10,18,,"(Shotgun) T.Cornelius pass short middle to D.Smith to HOU 1 for 11 yards (C.Brown, D.Gates).",11 yard pass,P13,0:56,59,6,,,0,FALSE,
18923,9,7493,85,607,TB,2,0:03,1,1,HOU 1,1st & 1 HOU 01,Rush,10,18,TRUE,0:00,16,18,T.Cornelius 1 yd. run,"T.Cornelius rush up the middle for 1 yards, TOUCHDOWN.",1 yard rush,R14,0:56,59,6,Touchdown,Taylor Cornelius,607,TRUE,
18925,9,7493,86,607,TB,2,0:00,1,0,HOU 5,NA,Pass,16,18,TRUE,0:00,18,18,,2pt attempt successful. D.Williams reception.,Successful conversion,,0:56,59,6,Two Point Successful Conversion,Dan Williams,607,FALSE,
18933,9,7522,87,601,HOU,3,15:00,1,0,TB 30,NA,Kick off,18,18,FALSE,14:53,18,18,,"A.Franks kickoff from TB 30, 68 yds to HOU 2. A.Harris to HOU 20 for 18 yards (D.Hurst).",Kickoff,,2:57,80,5,,,0,FALSE,
18941,9,7522,88,601,HOU,3,14:53,1,10,HOU 20,1st & 10 HOU 20,Pass,18,18,FALSE,14:16,18,18,,(Shotgun) P.Walker pass short right to N.Holley to HOU 18 for -2 yards (J.Banks).,-2 yard pass,,2:57,80,5,,,0,FALSE,
18950,9,7522,89,601,HOU,3,14:16,2,12,HOU 18,2nd & 12 HOU 18,Pass,18,18,FALSE,13:37,18,18,,(Shotgun) P.Walker pass short left to S.Coates to HOU 29 for 11 yards (A.Kelly).,11 yard pass,,2:57,80,5,,,0,FALSE,
18957,9,7522,90,601,HOU,3,13:37,3,1,HOU 29,3rd & 1 HOU 29,Pass,18,18,FALSE,13:21,18,18,,(Shotgun) P.Walker pass incomplete deep left to S.Coates.,36 yard penalty,X9,2:57,80,5,,,0,FALSE,
18964,9,7522,91,601,HOU,3,13:21,1,10,TB 35,1st & 10 TB 35,Rush,18,18,FALSE,12:49,18,18,,(Shotgun) J.Butler rush right guard to TB 20 for 15 yards (M.Hannemann; T.Plummer).,15 yard rush,R10,2:57,80,5,,,0,TRUE,
18969,9,7522,92,601,HOU,3,12:49,1,10,TB 20,1st & 10 TB 20,Pass,18,18,FALSE,12:13,18,18,,(Shotgun) P.Walker sacked at TB 24 for -4 yards (T.Plummer).,-4 yard sack,,2:57,80,5,,,0,TRUE,
18975,9,7522,93,601,HOU,3,12:13,2,14,TB 24,2nd & 14 TB 24,Pass,18,18,TRUE,12:03,18,24,C.Phillips 24 yd. pass from P.Walker,"(Shotgun) P.Walker pass short middle to C.Phillips for 24 yards, TOUCHDOWN.",24 yard pass,P11,2:57,80,5,Touchdown,Cam Phillips,601,FALSE,
18981,9,7522,94,601,HOU,3,12:03,1,0,TB 5,NA,Rush,18,24,TRUE,12:03,18,26,,2pt attempt successful. J.Butler rush.,Successful conversion,,2:57,80,5,Two Point Successful Conversion,James Butler,601,FALSE,
18988,9,7555,95,607,TB,3,12:03,1,0,HOU 30,NA,Kick off,18,26,FALSE,11:58,18,26,,"S.Castillo kickoff from HOU 30, 60 yds to TB 10. D.Dye to TB 30 for 20 yards (T.Schwab).",Kickoff,,1:30,1,3,,,0,FALSE,
18994,9,7555,96,607,TB,3,11:58,1,10,TB 30,1st & 10 TB 30,Pass,18,26,FALSE,11:40,18,26,,(Shotgun) T.Cornelius pass incomplete short right to D.Goolsby (B.Brown).,Incomplete pass,,1:30,1,3,,,0,FALSE,
19036,9,7555,97,607,TB,3,11:40,2,10,TB 30,2nd & 10 TB 30,Rush,18,26,FALSE,11:17,18,26,,"J.Patrick rush left end out of bounds at TB 29 for -1 yards (D.Gates, E.Robinson)",-1 yard rush,,1:30,1,3,,,0,FALSE,
19037,9,7555,98,607,TB,3,11:17,3,11,TB 29,3rd & 11 TB 29,Pass,18,26,FALSE,10:48,18,26,,(Shotgun) T.Cornelius pass incomplete short left to D.Goolsby.,Incomplete pass,,1:30,1,3,,,0,FALSE,
19038,9,7555,99,607,TB,3,10:48,4,11,TB 29,4th & 11 TB 29,Punt,18,26,FALSE,10:33,18,26,,"(Punt) J.Schum punts for 67 yards to HOU 4, downed by D.Dye. PENALTY on HOU. Illegal blindside block, 2 yards, enforced to HOU 2.",67 yard punt,,1:30,1,3,,,0,FALSE,
19023,9,7575,100,601,HOU,3,10:33,1,10,HOU 2,1st & 10 HOU 02,Pass,18,26,FALSE,10:06,18,26,,(Shotgun) P.Walker pass incomplete deep right to C.Phillips.,Incomplete pass,,4:42,67,9,,,0,FALSE,
