PlayID,GameID,DriveID,Sequence,TeamID,ClubCode,Quarter,StartTime,Down,Distance,Yardline,Situation,PlayType,StartHomeScore,StartAwayScore,IsScoringPlay,EndTime,EndHomeScore,EndAwayScore,ScoringPlayDescription,PlayDescription,ShortPlayDescription,FirstDownDescription,DriveTotalPossessionTime,DriveNetYards,DrivePlays,playScoreType,playScorer,playScoringTeamId,firstDownReset,Notes
9964,4,4298,17,606,STL,1,7:54,3,6,STL 42,3rd & 6 STL 42,Pass,0,0,FALSE,7:18,0,0,,"(No Huddle, Shotgun) J.Ta'amu pass short left to C.Michael to STL 41 for -1 yards (A.Brown)",-1 yard pass,,3:25,37,6,,,0,FALSE,
9971,4,4298,18,606,STL,1,7:18,4,7,STL 41,4th & 7 STL 41,Punt,0,0,FALSE,7:08,0,0,,"(Punt) M.King punts for 30 yards to DAL 29, downed by B.Reilly.",30 yard punt,,3:25,37,6,,,0,FALSE,
10504,4,4553,19,600,DAL,1,7:08,1,10,DAL 29,1st & 10 DAL 29,Rush,0,0,FALSE,6:30,0,0,,(Shotgun) A.Walter rush up the middle to DAL 29 for 0 yards (C.Sayles),0 yard rush,,1:55,22,3,,,0,FALSE,
10507,4,4553,20,600,DAL,1,6:30,2,10,DAL 29,2nd & 10 DAL 29,Pass,0,0,FALSE,6:08,0,0,,"(No Huddle, Shotgun) P.Nelson pass short middle to S.Price to DAL 38 for 9 yards (D.McCoil)",9 yard pass,,1:55,22,3,,,0,FALSE,
10509,4,4553,21,600,DAL,1,6:08,3,1,DAL 38,3rd & 1 DAL 38,Rush,0,0,FALSE,5:26,0,0,,"(No Huddle, Shotgun) L.Dunbar rush left end to DAL 38 for 0 yards (G.President)",0 yard rush,,1:55,22,3,,,0,FALSE,
10511,4,4553,22,600,DAL,1,5:26,4,1,DAL 38,4th & 1 DAL 38,Punt,0,0,FALSE,5:13,0,0,,"(Punt) D.Galitz punts, 47 yds to STL 15. D.Pierson-El PENALTY on STL. Block belowthe waist, 13 yards, enforced to STL 8.",47 yard punt,,1:55,22,3,,,0,FALSE,
10510,4,4552,23,606,STL,1,5:13,1,10,STL 8,1st & 10 STL 08,Rush,0,0,FALSE,4:41,0,0,,(Shotgun) K.Ford rush left guard to STL 11 for 3 yards (A.Brown),3 yard rush,,4:55,53,9,,,0,FALSE,
10013,4,4552,24,606,STL,1,4:41,2,7,STL 11,2nd & 7 STL 11,Pass,0,0,FALSE,4:11,0,0,,(Shotgun) J.Ta'amu pass incomplete short left to M.Jones.,Incomplete pass,,4:55,53,9,,,0,FALSE,
10021,4,4552,25,606,STL,1,4:11,3,7,STL 11,3rd & 7 STL 11,Pass,0,0,FALSE,3:51,0,0,,(Shotgun) J.Ta'amu pass incomplete deep left to L.Washington (J.Hawkins).,5 yard penalty,X3,4:55,53,9,,,0,FALSE,
10027,4,4552,26,606,STL,1,3:51,1,10,STL 16,1st & 10 STL 16,Rush,0,0,FALSE,3:15,0,0,,(Shotgun) M.Jones rush right tackle to STL 17 for 1 yards (T.Guerad),1 yard rush,,4:55,53,9,,,0,TRUE,
10034,4,4552,27,606,STL,1,3:15,2,9,STL 17,2nd & 9 STL 17,Pass,0,0,FALSE,2:56,0,0,,(Shotgun) J.Ta'amu pass deep left to A.Russell out of bounds at STL 45 for 28 yards,28 yard pass,P4,4:55,53,9,,,0,FALSE,
10040,4,4552,28,606,STL,1,2:56,1,10,STL 45,1st & 10 STL 45,Rush,0,0,FALSE,2:26,0,0,,(Shotgun) C.Michael rush right tackle to STL 44 for -1 yards (T.Scales),-1 yard rush,,4:55,53,9,,,0,TRUE,
10048,4,4552,29,606,STL,1,2:26,2,11,STL 44,2nd & 11 STL 44,Pass,0,0,FALSE,1:56,0,0,,(Shotgun) J.Ta'amu pass incomplete short right to A.Russell (T.Decoud).,Incomplete pass,,4:55,53,9,,,0,FALSE,
10055,4,4552,30,606,STL,1,1:56,3,11,STL 44,3rd & 11 STL 44,Rush,0,0,FALSE,1:33,0,0,,(Shotgun) J.Ta'amu scrambles right end out of bounds at DAL 38 for 18 yards (D.Smith),18 yard rush,R5,4:55,53,9,,,0,FALSE,
10069,4,4552,31,606,STL,1,1:33,1,10,DAL 38,1st & 10 DAL 38,Pass,0,0,FALSE,0:46,0,0,,(Shotgun) J.Ta'amu pass short left to L.Washington to DAL 33 for 5 yards (T.Scales),5 yard pass,,4:55,53,9,,,0,TRUE,
10068,4,4552,32,606,STL,1,0:59,2,5,DAL 33,NA,Penalty,0,0,FALSE,0:46,0,0,,"PENALTY on STL. False start, 5 yards, enforced to DAL 38.",5 yard penalty,,4:55,53,9,,,0,FALSE,Penalty
10076,4,4552,33,606,STL,1,0:46,2,10,DAL 38,2nd & 10 DAL 38,Rush,0,0,FALSE,0:29,0,0,,(Shotgun) C.Michael rush left end to DAL 39 for -1 yards (T.Guerad),,,4:55,53,9,,,0,FALSE,
10090,4,4552,34,606,STL,1,0:29,2,10,DAL 38,2nd & 10 DAL 38,Rush,0,0,FALSE,0:18,0,0,,(Shotgun) C.Michael rush left end to DAL 39. FUMBLES. recovered by J.Calvin given up at the DAL 36,-1 yard fumble,,4:55,53,9,,,0,FALSE,
10097,4,4407,35,600,DAL,1,0:18,1,10,DAL 36,1st & 10 DAL 36,Pass,0,0,FALSE,0:01,0,0,,(Shotgun) P.Nelson pass short right to F.Nagel to DAL 38 for 2 yards (W.Hill),2 yard pass,,5:37,50,13,,,0,FALSE,
10105,4,4407,36,600,DAL,1,0:01,2,8,DAL 38,2nd & 8 DAL 38,Pass,0,0,FALSE,0:00,0,0,,"(No Huddle, Shotgun) P.Nelson pass short middle to D.Parham to DAL 49 for 11 yards (T.Garvin)",11 yard pass,P4,5:37,50,13,,,0,FALSE,
10192,4,4407,37,600,DAL,2,15:00,1,10,DAL 49,1st & 10 DAL 49,Pass,0,0,FALSE,14:43,0,0,,"(No Huddle, Shotgun) P.Nelson pass incomplete short right to D.Parham.",Incomplete pass,,5:37,50,13,,,0,TRUE,
10125,4,4407,38,600,DAL,2,14:43,2,10,DAL 49,2nd & 10 DAL 49,Pass,0,0,FALSE,14:09,0,0,,"(No Huddle, Shotgun) P.Nelson pass short left to C.Artis-Payne to STL 47 for 4 yards (D.Rivers; C.Ward)",4 yard pass,,5:37,50,13,,,0,FALSE,
10143,4,4407,39,600,DAL,2,14:09,3,6,STL 47,3rd & 6 STL 47,Pass,0,0,FALSE,13:25,0,0,,"(No Huddle, Shotgun) P.Nelson pass short left to F.Martino to STL 36 for 11 yards (W.Hill)",11 yard pass,P5,5:37,50,13,,,0,FALSE,
10137,4,4407,40,600,DAL,2,13:25,1,10,STL 36,1st & 10 STL 36,Pass,0,0,FALSE,12:46,0,0,,"(No Huddle, Shotgun) P.Nelson pass short right to C.Artis-Payne to STL 33 for 3 yards (T.Garvin)",3 yard pass,,5:37,50,13,,,0,TRUE,
10146,4,4407,41,600,DAL,2,12:46,2,7,STL 33,2nd & 7 STL 33,Pass,0,0,FALSE,12:27,0,0,,"(No Huddle, Shotgun) P.Nelson pass short right to C.Artis-Payne to STL 31 for 2 yards (R.Nelson)",2 yard pass,,5:37,50,13,,,0,FALSE,
10155,4,4407,42,600,DAL,2,12:27,3,5,STL 31,3rd & 5 STL 31,Rush,0,0,FALSE,11:48,0,0,,"(No Huddle, Shotgun) M.Young rush left guard to STL 29 for 2 yards (T.Garvin; D.Hendrix)",2 yard rush,,5:37,50,13,,,0,FALSE,
10162,4,4407,43,600,DAL,2,11:48,4,3,STL 29,4th & 3 STL 29,Pass,0,0,FALSE,11:14,0,0,,"(No Huddle, Shotgun) P.Nelson pass short right to J.Ferguson to STL 21 for 8 yards (R.Nelson)",8 yard pass,P6,5:37,50,13,,,0,FALSE,
10169,4,4407,44,600,DAL,2,11:14,1,10,STL 21,1st & 10 STL 21,Pass,0,0,FALSE,10:44,0,0,,"(No Huddle, Shotgun) P.Nelson pass short left to M.Young to STL 17 for 4 yards (D.Rivers)",4 yard pass,,5:37,50,13,,,0,TRUE,
10177,4,4407,45,600,DAL,2,10:44,2,6,STL 17,2nd & 6 STL 17,Rush,0,0,FALSE,10:06,0,0,,"(No Huddle, Shotgun) M.Young rush up the middle to STL 14 for 3 yards (J.Payne; D.McCoil)",3 yard rush,,5:37,50,13,,,0,FALSE,
10191,4,4407,46,600,DAL,2,10:06,3,3,STL 14,3rd & 3 STL 14,Pass,0,0,FALSE,9:46,0,0,,"(No Huddle, Shotgun) P.Nelson pass incomplete short middle to S.Price.",Incomplete pass,,5:37,50,13,,,0,FALSE,
10194,4,4407,47,600,DAL,2,9:46,4,3,STL 14,4th & 3 STL 14,Field Goal,0,0,TRUE,9:41,3,0,,(Field Goal) A.MacGinnis 32 yds field goal IS GOOD.,32 yard field goal,,5:37,50,13,Field Goal,Austin MacGinnis,600,FALSE,
10203,4,4445,48,606,STL,2,9:41,1,0,DAL 35,NA,Kick off,3,0,FALSE,9:34,3,0,,"A.MacGinnis kickoff from DAL 35, 63 yds to STL 2. K.Mumphery to STL 27 for 63 yards (H.Kikaha; T.Scales)",Kickoff,,3:57,-6,6,,,0,FALSE,
10209,4,4445,49,606,STL,2,9:34,1,10,STL 27,1st & 10 STL 27,Rush,3,0,FALSE,9:06,3,0,,(Shotgun) C.Michael rush up the middle to STL 30 for 3 yards (G.Robinson),3 yard rush,,3:57,-6,6,,,0,FALSE,
10215,4,4445,50,606,STL,2,9:06,2,7,STL 30,2nd & 7 STL 30,Rush,3,0,FALSE,8:21,3,0,,(Shotgun) K.Ford rush right end to STL 36 for 6 yards (R.Davison),6 yard rush,,3:57,-6,6,,,0,FALSE,
10221,4,4445,51,606,STL,2,8:21,3,1,STL 36,3rd & 1 STL 36,Rush,3,0,FALSE,7:51,3,0,,(Shotgun) N.Fitzgerald rush left guard to STL 39 for 3 yards (F.Alexander),3 yard rush,R6,3:57,-6,6,,,0,FALSE,
10489,4,4445,52,606,STL,2,7:51,1,10,STL 39,1st & 10 STL 39,Pass,3,0,FALSE,7:24,3,0,,(Shotgun) J.Ta'amu pass incomplete deep left to A.Russell.,Incomplete pass,,3:57,-6,6,,,0,TRUE,
10235,4,4445,53,606,STL,2,7:24,2,10,STL 39,2nd & 10 STL 39,Rush,3,0,FALSE,6:57,3,0,,"(Shotgun) C.Michael rush right end to STL 39 for 0 yards (T.Decoud) PENALTY on STL. Holding, 10 yards, enforced to STL 29.",10 yard penalty,,3:57,-6,6,,,0,FALSE,
10248,4,4445,54,606,STL,2,6:57,2,20,STL 29,2nd & 20 STL 29,Pass,3,0,FALSE,6:28,3,0,,(Shotgun) J.Ta'amu pass incomplete.,Incomplete pass,,3:57,-6,6,,,0,FALSE,
10247,4,4445,55,606,STL,2,6:41,3,20,STL 29,NA,Penalty,3,0,FALSE,6:28,3,0,,"PENALTY on STL. False start, 5 yards, enforced to STL 24.",5 yard penalty,,3:57,-6,6,,,0,FALSE,Penalty
10256,4,4445,56,606,STL,2,6:28,3,25,STL 24,3rd & 25 STL 24,Pass,3,0,FALSE,5:53,3,0,,(Shotgun) J.Ta'amu pass short right to K.Mumphery out of bounds at STL 36 for 12 yards (T.Decoud),12 yard pass,,3:57,-6,6,,,0,FALSE,
10268,4,4445,57,606,STL,2,5:53,4,13,STL 36,4th & 13 STL 36,Punt,3,0,FALSE,5:44,3,0,,"(Punt) M.King punts, 33 yds to DAL 31. J.Heard PENALTY on STL. Block belowthe waist, 15 yards, enforced to STL 44.",33 yard punt,,3:57,-6,6,,,0,FALSE,
10349,4,4467,58,600,DAL,2,5:44,1,10,STL 44,1st & 10 STL 44,Pass,3,0,FALSE,5:26,3,0,,(Shotgun) P.Nelson pass short middle to L.Dunbar to STL 43 for 1 yards (T.Garvin),1 yard pass,,1:04,6,4,,,0,FALSE,
10352,4,4467,59,600,DAL,2,5:26,2,9,STL 43,2nd & 9 STL 43,Rush,3,0,FALSE,5:09,3,0,,"(No Huddle, Shotgun) C.Artis-Payne rush up the middle to STL 37 for 6 yards (C.Ward; K.Robinson)",6 yard rush,,1:04,6,4,,,0,FALSE,
10353,4,4467,60,600,DAL,2,5:09,3,3,STL 37,3rd & 3 STL 37,Rush,3,0,FALSE,4:48,3,0,,(Shotgun) L.Dunbar rush left guard to STL 39 for -2 yards (C.Ward),-2 yard rush,,1:04,6,4,,,0,FALSE,
10354,4,4467,61,600,DAL,2,4:48,4,5,STL 39,4th & 5 STL 39,Rush,3,0,FALSE,4:40,3,0,,(Shotgun) L.Dunbar rush left tackle to STL 38 for 1 yards (D.Lambert; D.McCoil),1 yard rush,,1:04,6,4,,,0,FALSE,
10335,4,4505,62,606,STL,2,4:40,1,10,STL 38,1st & 10 STL 38,Rush,3,0,FALSE,3:56,3,0,,"(No Huddle, Shotgun) M.Jones rush left guard to STL 47 for 9 yards (D.Brown; F.Alexander)",9 yard rush,,3:20,62,10,,,0,FALSE,
10319,4,4505,63,606,STL,2,4:13,2,1,STL 47,NA,Penalty,3,0,FALSE,3:56,3,0,,"PENALTY on STL. False start, 5 yards, enforced to STL 42.",5 yard penalty,,3:20,62,10,,,0,FALSE,Penalty
10334,4,4505,64,606,STL,2,3:56,2,6,STL 42,2nd & 6 STL 42,Pass,3,0,FALSE,3:30,3,0,,"(No Huddle, Shotgun) J.Ta'amu pass short middle to D.Pierson-El to DAL 49 for 9 yards (J.Thornton; D.Jibowu)",9 yard pass,P7,3:20,62,10,,,0,FALSE,
10337,4,4505,65,606,STL,2,3:30,1,10,DAL 49,1st & 10 DAL 49,Rush,3,0,FALSE,3:04,3,0,,"(No Huddle, Shotgun) J.Ta'amu rush up the middle to DAL 43 for 6 yards (R.Cliett)",6 yard rush,,3:20,62,10,,,0,TRUE,
10343,4,4505,66,606,STL,2,3:04,2,4,DAL 43,2nd & 4 DAL 43,Rush,3,0,FALSE,2:30,3,0,,"(No Huddle, Shotgun) M.Jones rush right guard to DAL 42 for 1 yards (J.Calvin)",1 yard rush,,3:20,62,10,,,0,FALSE,
10356,4,4505,67,606,STL,2,2:30,3,3,DAL 42,3rd & 3 DAL 42,Rush,3,0,FALSE,2:00,3,0,,"(No Huddle, Shotgun) M.Jones rush right guard to DAL 38 for 4 yards (M.Abernathy)",4 yard rush,R8,3:20,62,10,,,0,FALSE,
10368,4,4505,68,606,STL,2,2:00,1,10,DAL 38,1st & 10 DAL 38,Pass,3,0,FALSE,1:55,3,0,,(Shotgun) J.Ta'amu pass incomplete deep right to C.Hunt.,Incomplete pass,,3:20,62,10,,,0,TRUE,
10376,4,4505,69,606,STL,2,1:55,2,10,DAL 38,2nd & 10 DAL 38,Pass,3,0,FALSE,1:49,3,0,,(Shotgun) J.Ta'amu pass short left to M.Lucas out of bounds at DAL 28 for 10 yards (D.Smith),10 yard pass,P9,3:20,62,10,,,0,FALSE,
10385,4,4505,70,606,STL,2,1:49,1,10,DAL 28,1st & 10 DAL 28,Rush,3,0,FALSE,1:38,3,0,,"(No Huddle, Shotgun) M.Jones rush left end to DAL 22 for 6 yards (D.Smith)",6 yard rush,,3:20,62,10,,,0,TRUE,
10388,4,4505,71,606,STL,2,1:38,2,4,DAL 22,2nd & 4 DAL 22,Pass,3,0,FALSE,1:26,3,0,,(Shotgun) J.Ta'amu pass short right to L.Washington to DAL 16 for 6 yards (D.Phillips),6 yard pass,P10,3:20,62,10,,,0,FALSE,
10494,4,4505,72,606,STL,2,1:26,1,10,DAL 16,1st & 10 DAL 16,Rush,3,0,TRUE,1:20,3,6,K.Ford 16 yd. run,"(No Huddle, Shotgun) K.Ford rush right end for 16 yards, TOUCHDOWN.",16 yard rush,R11,3:20,62,10,Touchdown,Keith Ford,606,TRUE,
10495,4,4505,73,606,STL,2,1:20,1,0,DAL 5,NA,Pass,3,6,FALSE,1:20,3,6,,2pt attempt unsuccessful.,Unsuccessful conversion,,3:20,62,10,,,0,FALSE,
10409,4,4543,74,600,DAL,2,1:20,1,0,STL 35,NA,Kick off,3,6,FALSE,1:20,3,6,,"T.Russolino kickoff from STL 35, 64 yds to DAL 1. M.Young to DAL 26 for 64 yards (G.President; D.Hendrix)",Kickoff,,1:17,50,8,,,0,FALSE,
10492,4,4543,75,600,DAL,2,1:20,1,10,DAL 26,1st & 10 DAL 26,Pass,3,6,FALSE,1:14,3,6,,(Shotgun) P.Nelson pass short right to F.Nagel to DAL 36 for 10 yards (R.Nelson),10 yard pass,P7,1:17,50,8,,,0,FALSE,
10493,4,4543,76,600,DAL,2,1:14,1,10,DAL 36,1st & 10 DAL 36,Pass,3,6,FALSE,0:54,3,6,,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham to DAL 43 for 7 yards (D.McCoil)",7 yard pass,,1:17,50,8,,,0,TRUE,
10491,4,4543,77,600,DAL,2,0:54,2,3,DAL 43,2nd & 3 DAL 43,Pass,3,6,FALSE,0:50,3,6,,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham out of bounds at STL 48 for 9 yards (D.McCoil)",9 yard pass,P8,1:17,50,8,,,0,FALSE,
10440,4,4543,78,600,DAL,2,0:50,1,10,STL 48,1st & 10 STL 48,Pass,3,6,FALSE,0:39,3,6,,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham to STL 35 for 13 yards (T.Garvin)",13 yard pass,P9,1:17,50,8,,,0,TRUE,
10479,4,4543,79,600,DAL,2,0:39,1,10,STL 35,1st & 10 STL 35,Pass,3,6,FALSE,0:20,3,6,,"(No Huddle, Shotgun) P.Nelson pass short left to C.Artis-Payne to STL 31 for 4 yards (D.McCoil)",4 yard pass,,1:17,50,8,,,0,TRUE,
10478,4,4543,80,600,DAL,2,0:26,2,6,STL 31,2nd & 6 STL 31,Rush,3,6,FALSE,0:20,3,6,,"(No Huddle, Shotgun) C.Artis-Payne rush left tackle to STL 9 for 6 yards (G.President) PENALTY on DAL. Holding, 4 yards, enforced to STL 35.",4 yard penalty,,1:17,50,8,,,0,FALSE,
10466,4,4543,81,600,DAL,2,0:20,2,10,STL 35,2nd & 10 STL 35,Pass,3,6,FALSE,0:14,3,6,,(Shotgun) C.Artis-Payne pass short left to F.Nagel to STL 25 for 10 yards (D.Hillary),10 yard pass,P10,1:17,50,8,,,0,FALSE,
10474,4,4543,82,600,DAL,2,0:14,1,10,STL 25,1st & 10 STL 25,Pass,3,6,FALSE,0:08,3,6,,(Shotgun) P.Nelson pass short right to J.Ferguson to STL 24 for 1 yards (D.Hillary),1 yard pass,,1:17,50,8,,,0,TRUE,
10481,4,4543,83,600,DAL,2,0:08,2,9,STL 24,2nd & 9 STL 24,Field Goal,3,6,TRUE,0:03,6,6,,(Field Goal) A.MacGinnis 42 yds field goal IS GOOD.,42 yard field goal,,1:17,50,8,Field Goal,Austin MacGinnis,600,FALSE,
10485,4,4549,84,606,STL,2,0:03,1,0,DAL 35,NA,Kick off,6,6,FALSE,0:03,6,6,,"A.MacGinnis kickoff from DAL 35 to end zone, Touchback Major.",Kickoff,,0:03,-1,1,,,0,FALSE,
10488,4,4549,85,606,STL,2,0:03,1,10,STL 35,1st & 10 STL 35,Rush,6,6,FALSE,0:00,6,6,,J.Ta'amu kneels at STL 34 for -1 yards.,,,0:03,-1,1,,,0,FALSE,
10520,4,4590,86,606,STL,3,15:00,1,0,DAL 35,NA,Kick off,6,6,FALSE,14:52,6,6,,"A.MacGinnis kickoff from DAL 35, 64 yds to STL 1. K.Mumphery to STL 18 for 64 yards (D.Jibowu)",Kickoff,,4:25,3,7,,,0,FALSE,
10526,4,4590,87,606,STL,3,14:52,1,10,STL 18,1st & 10 STL 18,Rush,6,6,FALSE,14:26,6,6,,(Shotgun) M.Jones rush up the middle to STL 20 for 2 yards (W.Craig),2 yard rush,,4:25,3,7,,,0,FALSE,
10536,4,4590,88,606,STL,3,14:26,2,8,STL 20,2nd & 8 STL 20,Pass,6,6,FALSE,13:58,6,6,,"(No Huddle, Shotgun) J.Ta'amu pass short right to M.Lucas out of bounds at STL 28 for 8 yards (A.Brown)",8 yard pass,P12,4:25,3,7,,,0,FALSE,
10543,4,4590,89,606,STL,3,13:58,1,10,STL 28,1st & 10 STL 28,Rush,6,6,FALSE,13:26,6,6,,"(No Huddle, Shotgun) K.Ford rush right guard to STL 29 for 1 yards (G.Robinson)",1 yard rush,,4:25,3,7,,,0,TRUE,
10550,4,4590,90,606,STL,3,13:26,2,9,STL 29,2nd & 9 STL 29,Rush,6,6,FALSE,12:48,6,6,,"(No Huddle, Shotgun) J.Ta'amu scrambles right guard to STL 38 for 9 yards (R.Davison)",9 yard rush,R13,4:25,3,7,,,0,FALSE,
10603,4,4590,91,606,STL,3,12:48,1,10,STL 38,1st & 10 STL 38,Pass,6,6,FALSE,12:07,6,6,,"(No Huddle, Shotgun) J.Ta'amu pass short left to L.Washington to STL 45 for 7 yards (A.Brown) PENALTY on STL. Unnecessary roughness, 15 yards, enforced to STL 30.",7 yard pass,,4:25,3,7,,,0,TRUE,
10604,4,4590,92,606,STL,3,12:07,2,18,STL 30,2nd & 18 STL 30,Rush,6,6,FALSE,11:29,6,6,,(Shotgun) M.Jones rush up the middle to STL 34 for 4 yards (F.Alexander),4 yard rush,,4:25,3,7,,,0,FALSE,
10601,4,4590,93,606,STL,3,11:29,3,14,STL 34,3rd & 14 STL 34,Pass,6,6,FALSE,10:48,6,6,,(Shotgun) J.Ta'amu sacked at STL 21 for -13 yards (F.Alexander),-13 yard sack,,4:25,3,7,,,0,FALSE,
10599,4,4590,94,606,STL,3,10:48,4,27,STL 21,4th & 27 STL 21,Punt,6,6,FALSE,10:35,6,6,,"(Punt) M.King punts, 61 yds to DAL 18. J.Heard to DAL 34 for 61 yards (D.McCoil; J.Powell)",61 yard punt,,4:25,3,7,,,0,FALSE,
10592,4,4626,95,600,DAL,3,10:35,1,10,DAL 34,1st & 10 DAL 34,Rush,6,6,FALSE,10:10,6,6,,(Shotgun) L.Dunbar rush up the middle to DAL 42 for 8 yards (W.Hill),8 yard rush,,4:43,61,9,,,0,FALSE,
10606,4,4626,96,600,DAL,3,10:10,2,2,DAL 42,2nd & 2 DAL 42,Rush,6,6,FALSE,9:42,6,6,,"(No Huddle, Shotgun) L.Dunbar rush left tackle to STL 38 for 20 yards (K.Robinson; T.Garvin)",20 yard rush,R11,4:43,61,9,,,0,FALSE,
10613,4,4626,97,600,DAL,3,9:42,1,10,STL 38,1st & 10 STL 38,Pass,6,6,FALSE,9:04,6,6,,"(No Huddle, Shotgun) P.Nelson pass short middle to F.Nagel to STL 34 for 4 yards (D.Hillary)",4 yard pass,,4:43,61,9,,,0,TRUE,
10621,4,4626,98,600,DAL,3,9:04,2,6,STL 34,2nd & 6 STL 34,Pass,6,6,FALSE,8:28,6,6,,"(No Huddle, Shotgun) P.Nelson pass deep right to S.Price to STL 13 for 21 yards (K.Robinson)",21 yard pass,P12,4:43,61,9,,,0,FALSE,
