"PlayID","GameID","DriveID","Sequence","TeamID","ClubCode","Quarter","StartTime","Down","Distance","Yardline","Situation","PlayType","StartHomeScore","StartAwayScore","IsScoringPlay","EndTime","EndHomeScore","EndAwayScore","ScoringPlayDescription","PlayDescription","ShortPlayDescription","FirstDownDescription","DriveTotalPossessionTime","DriveNetYards","DrivePlays","playScoreType","playScorer","playScoringTeamId","firstDownReset","Notes","DefTeam","OffensePts","Yardline100","GoalToGo","SecondsLeftInHalfStart","YardsGained","RushAttempt","PassAttempt","CompletePass","Interception","Penalty","Sack","Scramble","QBSpike","QBKneel","PAT","PATConverted","PlayFormation","TacklerName1","TacklerName2","PasserName","RusherName","TargetName","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","ep","epa"
21316,11,8457,11,605,"NY",1,"11:30",2,6,"NY 42",NA,"Penalty",6,0,FALSE,"11:15",6,0,"","PENALTY on NY. False start, 5 yards, enforced to NY 37.","5 yard penalty","","5:15",24,8,"","",0,FALSE,"Penalty","STL",0,58,0,1590,5,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.0023270503337628,0.121442135875318,0.00148257565937725,0.1873941294535,0.287028992429818,0.00389680967960322,0.396428306568621,1.86031118895224,-0.694445799134414
21329,11,8457,12,605,"NY",1,"11:15",2,11,"NY 37","2nd & 11 NY 37","Pass",6,0,FALSE,"10:36",6,0,"","(Shotgun) M.McGloin pass short right to J.Stockton to NY 42 for 5 yards (K.Robinson; D.Hillary).","5 yard pass","","5:15",24,8,"","",0,FALSE,"","STL",0,63,0,1575,5,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","K.Robinson","D.Hillary","M.McGloin",NA,"J.Stockton",0.00275937835630259,0.145262119359151,0.00249414648822958,0.226726362305879,0.271301624818,0.00400219443664322,0.347454174235795,1.16586538981783,-0.159058989393827
21331,11,8457,13,605,"NY",1,"10:36",3,6,"NY 42","3rd & 6 NY 42","Pass",6,0,FALSE,"9:54",6,0,"","(Shotgun) M.McGloin pass short middle to J.Powell to STL 44 for 14 yards (W.Hill).","14 yard pass","P2","5:15",24,8,"","",0,FALSE,"","STL",0,58,0,1536,14,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","W.Hill",NA,"M.McGloin",NA,"J.Powell",0.00305157794849895,0.151050392890929,0.00213218635593743,0.234396509273064,0.272283894984705,0.00446839409448157,0.332617044452385,1.006806400424,2.180306732033
21337,11,8457,14,605,"NY",1,"9:54",1,10,"STL 44","1st & 10 STL 44","Rush",6,0,FALSE,"9:23",6,0,"","T.Cook rush up the middle to STL 38 for 6 yards (C.Ward).","6 yard rush","","5:15",24,8,"","",0,TRUE,"","STL",0,44,0,1494,6,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"T.Cook",NA,0.00220256855873094,0.0716579383671921,0.000299341359243351,0.110202122073583,0.333613301654113,0.00333360291630573,0.478691125070832,3.187113132457,0.157816549139951
21347,11,8457,15,605,"NY",1,"9:23",2,4,"STL 38","2nd & 4 STL 38","Rush",6,0,FALSE,"8:41",6,0,"","T.Cook rush up the middle to STL 38 for no gain (D.Lambert).","0 yard rush","","5:15",24,8,"","",0,FALSE,"","STL",0,38,0,1463,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"T.Cook",NA,0.00224473203020631,0.064030925954429,0.000278302315052317,0.0979030723850458,0.354897592730783,0.00331970631074402,0.47732566827374,3.34492968159695,-0.669944358280945
21349,11,8457,16,605,"NY",1,"8:41",3,4,"STL 38","3rd & 4 STL 38","Pass",6,0,FALSE,"8:03",6,0,"","(Shotgun) M.McGloin sacked at STL 49 for -11 yards (C.Sayles).","-11 yard sack","","5:15",24,8,"","",0,FALSE,"","STL",0,38,0,1421,-11,0,0,1,0,0,1,0,0,0,0,NA,"Shotgun","C.Sayles",NA,"M.McGloin",NA,NA,0.0029601803911463,0.0802046420314313,0.000480253746333438,0.12609019241641,0.395242161819265,0.00382826227074385,0.39119430732467,2.67498532331601,-2.65256994108768
21359,11,8457,17,605,"NY",1,"8:03",4,15,"STL 49","4th & 15 STL 49","Punt",6,0,FALSE,"7:56",6,0,"","(Punt) J.Vogel punts for 36 yards to STL 13. Fair Catch by D.Pierson-El.","36 yard punt","","5:15",24,8,"","",0,FALSE,"","STL",0,49,0,1383,0,0,0,1,0,0,0,0,0,0,0,NA,"Punt",NA,NA,NA,NA,NA,0.00608350727374156,0.177858232841343,0.00244311484384021,0.263410504317114,0.363974410222031,0.00652780898385876,0.179702421518072,0.0224153822283317,0.20503750262021
21365,11,8515,18,606,"STL",1,"7:56",1,10,"STL 13","1st & 10 STL 13","Rush",6,0,FALSE,"7:35",6,0,"","(Shotgun) M.Jones rush up the middle to STL 20 for 7 yards (A.Hendy).","7 yard rush","","6:41",45,10,"","",0,FALSE,"","NY",0,87,0,1376,7,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","A.Hendy",NA,NA,"M.Jones",NA,0.0092656149480934,0.199780950469309,0.0111938735833376,0.307808573100548,0.18784028987567,0.00337932619936935,0.280731371823673,-0.227452884848542,0.519607048395296
21371,11,8515,19,606,"STL",1,"7:35",2,3,"STL 20","2nd & 3 STL 20","Rush",6,0,FALSE,"7:01",6,0,"","(Shotgun) M.Jones rush left guard to STL 26 for 6 yards (R.Texada).","6 yard rush","R4","6:41",45,10,"","",0,FALSE,"","NY",0,80,0,1355,6,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","R.Texada",NA,NA,"M.Jones",NA,0.00940424576423873,0.187043890818929,0.00585721007860652,0.280450371255346,0.187731006942379,0.00380036442664399,0.325712910713858,0.292154163546754,0.697130242317818
21377,11,8515,20,606,"STL",1,"7:01",1,10,"STL 26","1st & 10 STL 26","Rush",6,0,FALSE,"6:23",6,0,"","(Shotgun) M.Jones rush right guard to STL 26 for no gain (B.Rotimi).","0 yard rush","","6:41",45,10,"","",0,TRUE,"","NY",0,74,0,1321,0,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","B.Rotimi",NA,NA,"M.Jones",NA,0.00918203912441657,0.155130189696003,0.00395975316483185,0.238061758239541,0.237945464463608,0.00356125623932387,0.352159539072276,0.989284405864572,-0.705530513545487
21384,11,8515,21,606,"STL",1,"6:23",2,10,"STL 26","2nd & 10 STL 26","Rush",6,0,FALSE,"5:45",6,0,"","(Shotgun) C.Michael rush right guard to STL 23 for -3 yards (B.Rotimi).","-3 yard rush","","6:41",45,10,"","",0,FALSE,"","NY",0,74,0,1283,-3,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","B.Rotimi",NA,NA,"C.Michael",NA,0.0110091585183025,0.180349260395796,0.00515692176858174,0.277150185872434,0.219168140261637,0.00388752472479412,0.303278808458455,0.283753892319085,-1.34580064857654
21393,11,8515,22,606,"STL",1,"5:45",3,13,"STL 23","3rd & 13 STL 23","Pass",6,0,FALSE,"5:06",6,0,"","(Shotgun) J.Ta'amu pass short middle to D.Pierson-El to STL 34 for 11 yards (B.Heeney; A.Soroh).","11 yard pass","","6:41",45,10,"","",0,FALSE,"","NY",0,77,0,1245,11,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","B.Heeney","A.Soroh","J.Ta'amu",NA,"D.Pierson-El",0.0130473970892411,0.233105301533278,0.0074197553526764,0.354531660206862,0.162962973406866,0.00453075566672405,0.224402156744352,-1.06204675625745,0.140874410104431
21404,11,8515,23,606,"STL",1,"5:06",4,2,"STL 34","4th & 2 STL 34","Punt",6,0,FALSE,"4:53",6,0,"","(Punt) D.Pierson-El punts, 47 yds to NY 19. A.Duke PENALTY on NY. Running into kicker, 4 yards, enforced to STL 38.","4 yard penalty","","6:41",45,10,"","",0,FALSE,"","NY",0,66,0,1206,0,0,0,1,0,1,0,0,0,0,0,NA,"Punt",NA,NA,NA,NA,NA,0.0148473038386919,0.234884827153658,0.00398155685091048,0.355486504904577,0.118425653645551,0.00524476188668931,0.267129391719922,-0.921172346153023,2.94771973110146
21411,11,8515,24,606,"STL",1,"4:53",1,10,"STL 38","1st & 10 STL 38","Rush",6,0,FALSE,"4:22",6,0,"","(Shotgun) C.Michael rush left guard to STL 40 for 2 yards (J.Summers).","2 yard rush","","6:41",45,10,"","",0,FALSE,"","NY",0,62,0,1193,2,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","J.Summers",NA,NA,"C.Michael",NA,0.0117280110912287,0.115607108865305,0.00142651914177901,0.176241338672953,0.279961319069662,0.0035167947868545,0.411518908372218,2.02654738494844,-0.369215177805659
21416,11,8515,25,606,"STL",1,"4:22",2,8,"STL 40","2nd & 8 STL 40","Pass",6,0,FALSE,"3:55",6,0,"","(Shotgun) J.Ta'amu pass incomplete short middle to M.Lucas.","Incomplete pass","","6:41",45,10,"","",0,FALSE,"","NY",0,60,0,1162,0,0,1,0,0,0,0,0,0,0,0,NA,"Shotgun",NA,NA,"J.Ta'amu",NA,"",0.0134468122109763,0.127410850147782,0.00178516009233011,0.194564118203657,0.280894597738679,0.00382709945871621,0.37807136214786,1.65733220714278,-0.889540728929891
21423,11,8515,26,606,"STL",1,"3:55",3,8,"STL 40","3rd & 8 STL 40","Pass",6,0,FALSE,"3:36",6,0,"","(Shotgun) J.Ta'amu pass incomplete deep right to L.Washington.","0 yard penalty","","6:41",45,10,"","",0,FALSE,"","NY",0,60,0,1135,0,0,0,1,0,1,0,0,0,0,0,NA,"Shotgun",NA,NA,"J.Ta'amu",NA,NA,0.0157717845054882,0.158664346037021,0.00243217913966456,0.243228420313532,0.262620760586823,0.00456999696284191,0.312712512454629,0.767791478212892,0.00413245363306736
21434,11,8515,27,606,"STL",1,"3:36",3,8,"STL 40","3rd & 8 STL 40","Pass",6,0,FALSE,"3:13",6,0,"","(Shotgun) J.Ta'amu pass incomplete short right to B.Reilly.","10 yard penalty","X5","6:41",45,10,"","",0,FALSE,"","NY",0,60,0,1116,10,0,0,1,0,1,0,0,0,0,0,NA,"Shotgun",NA,NA,"J.Ta'amu",NA,NA,0.0170038123291164,0.158355067702671,0.00242676458913937,0.242579713938706,0.262426135711947,0.00456064214149556,0.312647863586924,0.771923931845959,1.41953953515064
21436,11,8515,28,606,"STL",1,"3:13",1,10,"STL 40",NA,"Penalty",6,0,FALSE,"3:05",6,0,"","PENALTY on STL. False start, 5 yards, enforced to STL 45.","5 yard penalty","","6:41",45,10,"","",0,FALSE,"Penalty","NY",0,60,0,1093,5,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.0165952836394921,0.108640160702356,0.00118623655565496,0.164945929738843,0.285321613011472,0.00346220440136431,0.419848571950818,2.1914634669966,0.163883181113473
21441,11,8515,29,606,"STL",1,"3:05",1,15,"STL 45","1st & 15 STL 45","Pass",6,0,FALSE,"2:17",6,0,"","(Shotgun) J.Ta'amu sacked at STL 43 for -2 yards (R.Texada).","-2 yard sack","","6:41",45,10,"","",0,TRUE,"","NY",0,55,0,1085,-2,0,0,1,0,0,1,0,0,0,0,NA,"Shotgun","R.Texada",NA,"J.Ta'amu",NA,NA,0.0150095470693176,0.0995061414873092,0.000812372237416468,0.150873043961736,0.31905394866277,0.00374208799324933,0.411002858588202,2.35534664811008,-0.766586039714685
21453,11,8515,30,606,"STL",1,"2:17",2,17,"STL 43","2nd & 17 STL 43","Pass",6,0,FALSE,"1:41",6,0,"","(Shotgun) J.Ta'amu sacked at STL 43 for no gain (C.Walker; R.Mueller).","0 yard sack","","6:41",45,10,"","",0,FALSE,"","NY",0,57,0,1037,0,0,0,1,0,0,1,0,0,0,0,NA,"Shotgun","C.Walker","R.Mueller","J.Ta'amu",NA,NA,0.0205152583592271,0.124670391662985,0.00170940906496893,0.192719019436747,0.301846407081606,0.00381818599015787,0.354721328404309,1.58876060839539,-0.939757272069877
21455,11,8515,31,606,"STL",1,"1:41",3,17,"STL 43","3rd & 17 STL 43","Pass",6,0,FALSE,"1:24",6,0,"","(Shotgun) J.Ta'amu pass deep right to A.Russell out of bounds at NY 42 for 15 yards (J.Summers)","15 yard pass","","6:41",45,10,"","",0,FALSE,"","NY",0,57,0,1001,15,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","J.Summers",NA,"J.Ta'amu",NA,"A.Russell",0.0253550627921388,0.15577521148741,0.00211504661163036,0.241954384147273,0.291294613051829,0.00520182457786365,0.278303857331856,0.649003336325516,0.435198542763188
21459,11,8515,32,606,"STL",1,"1:24",4,2,"NY 42","4th & 2 NY 42","Punt",6,0,FALSE,"1:15",6,0,"","(Punt) M.King punts out of bounds at NY 0, Touchback Major.","42 yard punt","","6:41",45,10,"","",0,FALSE,"","NY",0,42,0,984,0,0,0,1,0,0,0,0,0,0,0,NA,"Punt",NA,NA,NA,NA,NA,0.0267930644384666,0.132809307810357,0.00126578703900206,0.205100629568691,0.364676816563525,0.00589301014800788,0.263461384431951,1.0842018790887,-2.89466139312217
21469,11,8550,33,605,"NY",1,"1:15",1,10,"NY 35","1st & 10 NY 35","Pass",6,0,FALSE,"0:58",6,0,"","(Shotgun) M.Williams pass short left to A.Duke to NY 47 for 12 yards (K.Robinson). PENALTY on NY. Illegal block above waist, 0 yards, enforced to NY 35.","0 yard penalty","","3:51",30,7,"","",0,FALSE,"","STL",0,65,0,975,0,0,0,1,0,1,0,0,0,0,0,NA,"Shotgun","K.Robinson",NA,"M.Williams",NA,NA,0.0296638776758726,0.121207311354569,0.00178712790920826,0.183340437621932,0.266055662784301,0.00343216158811503,0.394513421066002,1.81045951403346,0.000374656497500903
21475,11,8550,34,605,"NY",1,"0:58",1,10,"NY 35","1st & 10 NY 35","Rush",6,0,FALSE,"0:23",6,0,"","(Shotgun) D.Victor rush right guard to NY 49 for 14 yards (W.Hill).","14 yard rush","R3","3:51",30,7,"","",0,FALSE,"","STL",0,65,0,958,14,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","W.Hill",NA,NA,"D.Victor",NA,0.0316922319387894,0.120856090607084,0.00178150693900416,0.182691532279021,0.265572031084382,0.00342191637676817,0.393984690774951,1.81083417053096,1.00401009629352
21480,11,8550,35,605,"NY",1,"0:23",1,10,"NY 49","1st & 10 NY 49","Rush",6,0,FALSE,"0:00",6,0,"","(Shotgun) D.Victor rush left tackle to STL 45 for 6 yards (T.Garvin).","6 yard rush","","3:51",30,7,"","",0,TRUE,"","STL",0,51,0,923,6,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","T.Garvin",NA,NA,"D.Victor",NA,0.0256890974837203,0.0831252726321489,0.000525636490296654,0.125231846600154,0.308939170735414,0.0032705546627668,0.4532184213955,2.81484426682448,0.186392852377184
21492,11,8550,36,605,"NY",2,"15:00",2,4,"STL 45","2nd & 4 STL 45","Rush",6,0,FALSE,"14:30",6,0,"","D.Victor rush left tackle to STL 38 for 7 yards (D.McCoil; T.Garvin).","7 yard rush","","3:51",30,7,"","",0,FALSE,"","STL",0,45,0,900,7,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"D.Victor",NA,0.0255341330993139,0.0753212563500221,0.000454957633659167,0.11256301035883,0.32431661715946,0.00332103238190789,0.458488993016807,3.00123711920166,0.52214017619124
21494,11,8550,37,605,"NY",2,"14:30",1,10,"STL 38",NA,"Penalty",6,0,FALSE,"14:09",6,0,"","PENALTY on NY. False start, 5 yards, enforced to STL 43.","5 yard penalty","","3:51",30,7,"","",0,FALSE,"Penalty","STL",0,38,0,870,5,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.021957395420744,0.0561267745152293,0.000161689070554092,0.0842270041914622,0.340252327787931,0.00299704836246812,0.494277760651611,3.5233772953929,-0.429389658318742
21501,11,8550,38,605,"NY",2,"14:09",1,15,"STL 43","1st & 15 STL 43","Rush",6,0,FALSE,"13:33",6,0,"","(Shotgun) D.Victor rush left tackle to STL 41 for 2 yards (T.Garvin).","2 yard rush","","3:51",30,7,"","",0,FALSE,"","STL",0,43,0,849,2,1,0,1,0,0,0,0,0,0,0,NA,"Shotgun","T.Garvin",NA,NA,"D.Victor",NA,0.0274699529059853,0.0685250114807606,0.000270016594943893,0.102793280222659,0.349286886681526,0.00341292725172784,0.448241924862398,3.09398763707416,-0.292698770579075
21509,11,8550,39,605,"NY",2,"13:33",2,13,"STL 41","2nd & 13 STL 41","Pass",6,0,FALSE,"12:52",6,0,"","(Shotgun) M.Williams pass short left to A.Duke to STL 35 for 6 yards (D.McCoil; R.Nelson).","6 yard pass","","3:51",30,7,"","",0,FALSE,"","STL",0,41,0,813,6,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","D.McCoil","R.Nelson","M.Williams",NA,"A.Duke",0.0327257056274256,0.0750078976822563,0.000453555612297419,0.114709091642747,0.360924309250977,0.00335789389034468,0.412821546293952,2.80128886649509,-0.179850480545594
21516,11,8550,40,605,"NY",2,"12:52",3,7,"STL 35","3rd & 7 STL 35","Pass",6,0,FALSE,"12:31",6,0,"","(Shotgun) M.Williams pass incomplete short middle to A.Duke (D.Hillary).","Incomplete pass","","3:51",30,7,"","",0,FALSE,"","STL",0,35,0,772,0,0,1,0,0,0,0,0,0,0,0,NA,"Shotgun","D.Hillary",NA,"M.Williams",NA,"A.Duke",0.0360436791587083,0.0724064790533955,0.000380325045045688,0.112687551016962,0.420168038079203,0.0039237975846766,0.354390130062009,2.62143838594949,-1.1880436836059
21532,11,8550,41,605,"NY",2,"12:31",4,7,"STL 35","4th & 7 STL 35","Field Goal",6,0,TRUE,"12:24",6,3,"","(Field Goal) M.McCrane 53 yds field goal IS GOOD.","53 yard field goal","","3:51",30,7,"Field Goal","Matt McCrane",605,FALSE,"","STL",3,35,0,751,0,0,0,1,0,0,0,0,0,0,0,NA,"Field Goal",NA,NA,NA,NA,NA,0.0529837531800925,0.0992698314361968,0.000899445987145842,0.148667714556899,0.518426545462686,0.00540644757602551,0.174346261800955,1.43339470234359,1.56660529765641
21537,11,8557,42,606,"STL",2,"12:24",1,10,"NY 30",NA,"Kick off",6,3,TRUE,"12:10",12,3,"","Q2 12:24 M.McCrane kickoff from NY 30, 60 yds to STL 10. K.Mumphery to STL 16 for 6 yards, lateral to J.Powell, kick return for 84 yards, TOUCHDOWN.","Kickoff","6","0:14",0,0,"Touchdown","Joe Powell",606,FALSE,"","NY",6.5,68,0,744,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.0764883804807656,0.122887367812431,0.00216463835507882,0.184344040778974,0.244703747871318,0.00323886964627666,0.366172955055157,1.54948554555425,4.95051445444575
21544,11,8557,43,606,"STL",2,"12:10",1,NA,"NY 5",NA,"Pass",12,3,FALSE,"12:10",12,3,"","2pt attempt unsuccessful.","Unsuccessful conversion","","0:14",0,0,"","",0,FALSE,"","NY",0,5,0,730,0,0,0,1,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21551,11,8581,44,605,"NY",2,"12:10",1,10,"STL 30",NA,"Kick off",12,3,FALSE,"12:00",12,3,"","T.Russolino kickoff from STL 30, 59 yds to NY 11. J.Stockton to NY 27 for 16 yards (H.Jones-Quartey).","Kickoff","","2:36",-12,3,"","",0,FALSE,"","STL",0,68,0,730,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.0805553887392013,0.122267968546156,0.00215328736560281,0.183317667999361,0.243687481822711,0.00322231195026163,0.364795893576706,1.54600505525173,-0.40822344560087
21562,11,8581,45,605,"NY",2,"12:00",1,10,"NY 27","1st & 10 NY 27","Pass",12,3,FALSE,"11:27",12,3,"","M.McGloin pass incomplete short left to C.Pearson (G.President).","Incomplete pass","","2:36",-12,3,"","",0,FALSE,"","STL",0,73,0,720,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"M.McGloin",NA,"C.Pearson",0.0923651628438473,0.1356799141306,0.00323173611125927,0.20349864285644,0.224465168405483,0.00317898758329336,0.337580388069077,1.13778160965086,-0.646914961600582
21564,11,8581,46,605,"NY",2,"11:27",2,10,"NY 27",NA,"Penalty",12,3,FALSE,"11:13",12,3,"","PENALTY on NY. Delayof game, 5 yards, enforced to NY 22.","5 yard penalty","","2:36",-12,3,"","",0,FALSE,"Penalty","STL",0,73,0,687,5,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.107634701847405,0.15630767721984,0.00422228333203294,0.234895890143946,0.205596024159672,0.00343617591126225,0.287907247385841,0.490866648050274,-0.58943538379986
21571,11,8581,47,605,"NY",2,"11:13",2,15,"NY 22","2nd & 15 NY 22","Pass",12,3,FALSE,"10:29",12,3,"","(Shotgun) M.McGloin pass short right to T.Redding to NY 29 for 7 yards (D.Rivers).","7 yard pass","","2:36",-12,3,"","",0,FALSE,"","STL",0,78,0,673,7,0,1,1,0,0,0,0,0,0,0,NA,"Shotgun","D.Rivers",NA,"M.McGloin",NA,"T.Redding",0.121100710435397,0.17478565066061,0.00642354548805683,0.264543596064419,0.183498768909033,0.00334174666137028,0.246305981781114,-0.0985687357495864,0.0322058987330933
