"PlayID","GameID","DriveID","Sequence","TeamID","ClubCode","Quarter","StartTime","Down","Distance","Yardline","Situation","PlayType","StartHomeScore","StartAwayScore","IsScoringPlay","EndTime","EndHomeScore","EndAwayScore","ScoringPlayDescription","PlayDescription","ShortPlayDescription","FirstDownDescription","DriveTotalPossessionTime","DriveNetYards","DrivePlays","playScoreType","playScorer","playScoringTeamId","firstDownReset","Notes","OffensePts","Yardline100","GoalToGo","SecondsLeftInHalfStart","YardsGained","RushAttempt","PassAttempt","Interception","Penalty","Sack","Scramble","QBSpike","QBKneel","PlayFormation","TacklerName1","TacklerName2","PasserName","RusherName","TargetName","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","ep","epa"
6288,1,2576,11,604,"DC",1,"10:49",2,7,"SEA 40","2nd & 7 SEA 40","Rush",0,0,FALSE,"10:09",0,0,"","(No Huddle, Shotgun) T.Jackson rush left tackle to SEA 35 for 5 yards (J.Martin)","5 yard rush","","5:49",63,13,"","",0,FALSE,"",0,40,0,1549,5,1,0,0,0,0,0,0,0,"No Huddle, Shotgun","J.Martin",NA,NA,"T.Jackson",NA,0.00170829122814763,0.0732061028550803,0.000384864596188939,0.11361307745321,0.361323390233765,0.00350099048732981,0.446263283146277,3.03281045092327,0.0808218765896016
6289,1,2576,12,604,"DC",1,"10:25",3,2,"SEA 35",NA,"Penalty",0,0,FALSE,"10:09",0,0,"","PENALTY on SEA. Neutral zone infraction, 5 yards, enforced to SEA 30.","5 yard penalty","","5:49",63,13,"","",0,FALSE,"Penalty",0,35,0,1525,5,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0.00174217950146251,0.066757836600626,0.000349656901987518,0.104368378333563,0.390445384850355,0.00322760200938089,0.433108961802625,3.11363232751287,0.727691583623156
6296,1,2576,13,604,"DC",1,"10:09",1,10,"SEA 30","1st & 10 SEA 30","Rush",0,0,FALSE,"9:44",0,0,"","J.Pressley rush left end out of bounds at SEA 21 for 9 yards (J.Martin)","9 yard rush","","5:49",63,13,"","",0,FALSE,"",0,30,0,1509,9,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"J.Pressley",NA,0.00136869467253569,0.0462915450369043,8.30146471215469e-05,0.0710855638432963,0.363349165328905,0.00299330278385359,0.514828713687383,3.84132391113603,0.507732614006487
6302,1,2576,14,604,"DC",1,"9:44",2,1,"SEA 21","2nd & 1 SEA 21","Rush",0,0,FALSE,"9:18",0,0,"","(No Huddle) J.Pressley rush up the middle to SEA 21 for 0 yards (A.Johnson)","0 yard rush","","5:49",63,13,"","",0,FALSE,"",0,21,0,1484,0,1,0,0,0,0,0,0,0,"No Huddle","A.Johnson",NA,NA,"J.Pressley",NA,0.00115385574709116,0.0301451564196549,4.592346594488e-05,0.0449351922082417,0.360345000157745,0.00251312839886432,0.560861743602459,4.34905652514252,-0.498065795703601
6391,1,2576,15,604,"DC",1,"9:18",3,1,"SEA 21","3rd & 1 SEA 21","Rush",0,0,FALSE,"8:46",0,0,"","(No Huddle) C.Jones rush up the middle to SEA 16 for 5 yards (P.Tasini; S.Johnson)","5 yard rush","R3","5:49",63,13,"","",0,FALSE,"",0,21,0,1458,5,1,0,0,0,0,0,0,0,"No Huddle","P.Tasini","S.Johnson",NA,"C.Jones",NA,0.00142578685763829,0.0365163396505739,0.00010448288725777,0.0571912665360371,0.43936458526111,0.00237462475153831,0.463022914055844,3.85099072943892,0.43743563556251
6316,1,2576,16,604,"DC",1,"8:46",1,10,"SEA 16","1st & 10 SEA 16","Rush",0,0,FALSE,"8:12",0,0,"","(No Huddle) R.Ross rush right end out of bounds at SEA 17 for -1 yards (G.Igwebuike)","-1 yard rush","","5:49",63,13,"","",0,TRUE,"",0,16,0,1426,-1,1,0,0,0,0,0,0,0,"No Huddle","G.Igwebuike",NA,NA,"R.Ross",NA,0.00122174471529379,0.0288522741803181,2.21800259795892e-05,0.0440760066491784,0.384198791423339,0.00259184510984602,0.539037157896045,4.28842636500143,-0.43052260100572
6321,1,2576,17,604,"DC",1,"8:12",2,11,"SEA 17","2nd & 11 SEA 17","Pass",0,0,FALSE,"7:43",0,0,"","(Shotgun) C.Jones pass incomplete.","Incomplete pass","","5:49",63,13,"","",0,FALSE,"",0,17,0,1392,0,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"C.Jones",NA,"hotgun)",0.00158927750945978,0.0354610979251607,6.61699153396967e-05,0.0555256082332945,0.445712815118074,0.00277673281717843,0.458868298481493,3.85790376399571,-0.674494209517818
6327,1,2576,18,604,"DC",1,"7:43",3,11,"SEA 17","3rd & 11 SEA 17","Pass",0,0,FALSE,"7:23",0,0,"","(Shotgun) C.Jones pass incomplete short middle to D.Pumphrey (N.Temple).","Incomplete pass","","5:49",63,13,"","",0,FALSE,"",0,17,0,1363,0,0,1,0,0,0,0,0,0,"Shotgun","N.Temple",NA,"C.Jones",NA,"D.Pumphrey",0.00202127850405703,0.0425717052874321,0.000105350674287496,0.0699068221977805,0.563437054538883,0.00384601662810127,0.318111772169459,3.18340955447789,-0.742723595492401
6332,1,2576,19,604,"DC",1,"7:23",4,11,"SEA 17","4th & 11 SEA 17","Field Goal",0,0,TRUE,"7:20",3,0,"","(Field Goal) T.Rausa 34 yds field goal IS GOOD.","34 yard field goal","","5:49",63,13,"Field Goal","Ty Rausa",604,FALSE,"",3,17,0,1343,0,0,0,0,0,0,0,0,0,"Field Goal",NA,NA,NA,NA,NA,0.00243928199653679,0.0424096619967299,0.000263424686114987,0.0656414871552752,0.790711362366775,0.00388860176307143,0.0946461800354969,2.44068595898549,0.559314041014512
6345,1,2602,20,603,"SEA",1,"7:20",1,10,"DC 30",NA,"Kick off",3,0,FALSE,"7:16",3,0,"","H.Niswander kickoff from DC 30, 58 yds to SEA 12. K.Reynolds to SEA 33 for 58 yards (K.Abdullah; T.Kinnel)","Kickoff","","2:55",67,6,"","",0,FALSE,"",0,68,0,1340,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.00750331775748468,0.135647017395672,0.00241028947004708,0.208129424425212,0.260053279096959,0.00358616903384261,0.382670502820782,1.51008755380265,0.0853368332153051
6347,1,2602,21,603,"SEA",1,"7:16",1,10,"SEA 33","1st & 10 SEA 33","Rush",3,0,FALSE,"6:46",3,0,"","K.Farrow rush up the middle to SEA 35 for 2 yards (J.Bromley)","2 yard rush","","2:55",67,6,"","",0,FALSE,"",0,67,0,1336,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"K.Farrow",NA,0.00745658649606509,0.132420771348368,0.00221488304448811,0.203118654050155,0.263603724850875,0.0035840949866443,0.387601285223404,1.59542438701796,-0.391468987203516
6354,1,2602,22,603,"SEA",1,"6:46",2,8,"SEA 35","2nd & 8 SEA 35","Pass",3,0,FALSE,"6:15",3,0,"","(Shotgun) B.Silvers pass short right to C.Jeter to SEA 41 for 6 yards (R.Moore)","6 yard pass","","2:55",67,6,"","",0,FALSE,"",0,65,0,1306,6,0,1,0,0,0,0,0,0,"Shotgun","R.Moore",NA,"B.Silvers",NA,"C.Jeter",0.00847028523146972,0.145852127837668,0.00260578364341113,0.223696327968074,0.259308901258123,0.00391332283683933,0.356153251224416,1.20395539981444,0.421499860018734
6360,1,2602,23,603,"SEA",1,"6:15",3,2,"SEA 41","3rd & 2 SEA 41","Rush",3,0,FALSE,"5:43",3,0,"","K.Farrow rush right guard to SEA 46 for 5 yards (J.Thurman)","5 yard rush","R1","2:55",67,6,"","",0,FALSE,"",0,59,0,1275,5,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"K.Farrow",NA,0.00862591180208578,0.135013609836826,0.00195721508686932,0.202878180128876,0.247435108714259,0.00350477101994134,0.400585203411143,1.62545525983318,0.979270600428794
6368,1,2602,24,603,"SEA",1,"5:43",1,10,"SEA 46","1st & 10 SEA 46","Rush",3,0,FALSE,"5:04",3,0,"","(Shotgun) K.Farrow rush right end to DC 42 for 12 yards (J.Thurman; T.Kinnel)","12 yard rush","R2","2:55",67,6,"","",0,TRUE,"",0,54,0,1243,12,1,0,0,0,0,0,0,0,"Shotgun","J.Thurman","T.Kinnel",NA,"K.Farrow",NA,0.00787063031242534,0.0938592821926325,0.000714786466419294,0.143189997694782,0.305541292468002,0.00344704072055971,0.445376970145179,2.60472586026197,0.726114147552665
6376,1,2602,25,603,"SEA",1,"5:04",1,10,"DC 42","1st & 10 DC 42","Pass",3,0,FALSE,"4:30",3,0,"","(Shotgun) B.Silvers pass deep left to D.Byrd out of bounds at DC 14 for 28 yards (D.Lawrence)","28 yard pass","P3","2:55",67,6,"","",0,TRUE,"",0,42,0,1204,28,0,1,0,0,0,0,0,0,"Shotgun","D.Lawrence",NA,"B.Silvers",NA,"D.Byrd",0.00660298689282698,0.0659465946022073,0.000243095728834651,0.100281630075662,0.33702049130442,0.00321082320374342,0.486694378192305,3.33084000781463,1.02019832522382
6382,1,2602,26,603,"SEA",1,"4:30",1,10,"DC 14","1st & 10 DC 14","Pass",3,0,TRUE,"4:25",3,6,"A.Proehl 14 yd. pass from B.Silvers","(Shotgun) B.Silvers pass short middle to A.Proehl for 14 yards, TOUCHDOWN.","14 yard pass","P4","2:55",67,6,"Touchdown","Austin Proehl",603,TRUE,"",6.5,14,0,1170,14,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"B.Silvers",NA,"A.Proehl",0.00317106345307476,0.0263931933290001,1.79131582218266e-05,0.039918722053385,0.384957299350568,0.00248182702781813,0.543059981627932,4.35103833303845,2.14896166696155
6393,1,2602,27,603,"SEA",1,"4:25",1,NA,"DC 2",NA,"Pass",3,6,FALSE,"4:25",3,6,"","1pt attempt unsuccessful.","","","2:55",67,6,"","",0,FALSE,"",0,2,0,1165,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6446,1,2646,28,604,"DC",1,"4:25",1,10,"SEA 30",NA,"Kick off",3,6,FALSE,"4:19",3,6,"","E.Lacayo kickoff from SEA 30, 60 yds to DC 10. D.Pumphrey to DC 31 for 60 yards (K.Farrow; K.Queiro)","Kickoff","","6:16",51,12,"","",0,FALSE,"",0,68,0,1165,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.0150399159616632,0.133576896603981,0.00236744640304028,0.203599479553698,0.2589540696607,0.00352825592664542,0.382933935890273,1.54412710440511,-0.0835630607756221
6408,1,2646,29,604,"DC",1,"4:19",1,10,"DC 31","1st & 10 DC 31","Rush",3,6,FALSE,"3:48",3,6,"","(Shotgun) J.Pressley rush up the middle to DC 32 for 1 yards (W.Sutton; A.Moten)","1 yard rush","","6:16",51,12,"","",0,FALSE,"",0,69,0,1159,1,1,0,0,0,0,0,0,0,"Shotgun","W.Sutton","A.Moten",NA,"J.Pressley",NA,0.0157413208904542,0.136656290472242,0.00257264147208228,0.208276382935856,0.255301993956835,0.00352560034855858,0.377925769923972,1.46056404362948,-0.539522532498858
6413,1,2646,30,604,"DC",1,"3:48",2,9,"DC 32","2nd & 9 DC 32","Pass",3,6,FALSE,"3:18",3,6,"","(No Huddle, Shotgun) C.Jones pass incomplete deep left to J.Pressley.","Incomplete pass","","6:16",51,12,"","",0,FALSE,"",0,68,0,1128,0,0,1,0,0,0,0,0,0,"No Huddle, Shotgun",NA,NA,"C.Jones",NA,"",0.0182401370258738,0.155296142068412,0.0032606895882317,0.237026976581487,0.24532871083699,0.00385937856944542,0.336987965329559,0.921041511130626,-0.923804876545007
6420,1,2646,31,604,"DC",1,"3:18",3,9,"DC 32","3rd & 9 DC 32","Rush",3,6,FALSE,"2:43",3,6,"","(No Huddle, Shotgun) C.Jones rush up the middle to DC 40 for 8 yards (S.Johnson)","8 yard rush","","6:16",51,12,"","",0,FALSE,"",0,68,0,1098,8,1,0,0,0,0,0,0,0,"No Huddle, Shotgun","S.Johnson",NA,NA,"C.Jones",NA,0.0209158785023631,0.190402181358177,0.00410602175917178,0.289208980027636,0.212309962244265,0.00450814201759656,0.278548834090791,-0.0027633654143806,-0.144846953968823
6447,1,2646,32,604,"DC",1,"2:43",4,1,"DC 40","4th & 1 DC 40","Rush",3,6,FALSE,"2:04",3,6,"","(No Huddle) J.Pressley rush right guard to DC 44 for 4 yards (J.Smith; N.Temple)","4 yard rush","R4","6:16",51,12,"","",0,FALSE,"",0,60,0,1063,4,1,0,0,0,0,0,0,0,"No Huddle","J.Smith","N.Temple",NA,"J.Pressley",NA,0.0248768796459689,0.200871755284962,0.00275586540066334,0.309674553281776,0.144158277896877,0.00530686783766216,0.312355800652091,-0.147610319383204,2.63294969330341
6863,1,2646,33,604,"DC",1,"2:04",1,10,"DC 44","1st & 10 DC 44","Pass",3,6,FALSE,"1:20",3,6,"","(No Huddle, Shotgun) C.Jones sacked at DC 36 for -8 yards (J.Smith; W.Sutton)","-8 yard sack","","6:16",51,12,"","",0,TRUE,"",0,56,0,1024,-8,0,0,0,0,1,0,0,0,"No Huddle, Shotgun","J.Smith","W.Sutton","C.Jones",NA,NA,0.0197051435908498,0.0968587116026879,0.000829709950272602,0.146588581743747,0.296703011104868,0.00338995475570392,0.43592488725187,2.4853393739202,-1.50286086804328
6440,1,2646,34,604,"DC",1,"1:20",2,18,"DC 36","2nd & 18 DC 36","Pass",3,6,FALSE,"0:43",3,6,"","(No Huddle, Shotgun) C.Jones pass short middle to E.Rogers to DC 44 for 8 yards (N.Temple)","8 yard pass","","6:16",51,12,"","",0,FALSE,"",0,64,0,980,8,0,1,0,0,0,0,0,0,"No Huddle, Shotgun","N.Temple",NA,"C.Jones",NA,"E.Rogers",0.0298259897252487,0.147126533026176,0.00285114401430237,0.226872337876888,0.267185465435646,0.00382805591431486,0.322310474007424,0.982478505876925,0.0384450084353374
6449,1,2646,35,604,"DC",1,"0:43",3,10,"DC 44","3rd & 10 DC 44","Pass",3,6,FALSE,"0:01",3,6,"","(No Huddle, Shotgun) C.Jones pass short left to M.Dupre to SEA 46 for 10 yards (J.Clark)","10 yard pass","P5","6:16",51,12,"","",0,FALSE,"",0,56,0,943,10,0,1,0,0,0,0,0,0,"No Huddle, Shotgun","J.Clark",NA,"C.Jones",NA,"M.Dupre",0.0311097247617592,0.143432983911415,0.00185381920400137,0.220325415253218,0.289493795523073,0.00467417371583687,0.309110087630697,1.02092351431226,2.09182392586201
6457,1,2646,36,604,"DC",1,"0:01",1,10,"SEA 46","1st & 10 SEA 46","Pass",3,6,FALSE,"0:00",3,6,"","(No Huddle, Shotgun) C.Jones pass deep left to D.Ernsberger to SEA 24 for 22 yards (C.Stribling)","22 yard pass","P6","6:16",51,12,"","",0,TRUE,"",0,46,0,901,22,0,1,0,0,0,0,0,0,"No Huddle, Shotgun","C.Stribling",NA,"C.Jones",NA,"D.Ernsberger",0.0244377238013689,0.0717485345619112,0.000335298357072344,0.107923037210536,0.321902949300298,0.00317476321234569,0.470477693556468,3.11274744017427,0.962027696029696
6463,1,2646,37,604,"DC",2,"15:00",1,10,"SEA 24","1st & 10 SEA 24","Rush",3,6,FALSE,"14:24",3,6,"","(Shotgun) C.Jones scrambles right tackle to SEA 15 for 9 yards (S.Johnson)","9 yard rush","","6:16",51,12,"","",0,TRUE,"",0,24,0,900,9,1,0,0,0,0,1,0,0,"Shotgun","S.Johnson",NA,NA,"C.Jones",NA,0.0127452999322154,0.0359962334275895,4.45259739000196e-05,0.0539683444009734,0.367550250867393,0.00267186014396779,0.527023485253961,4.07477513620397,0.405698202614541
6470,1,2646,38,604,"DC",2,"14:24",2,1,"SEA 15","2nd & 1 SEA 15","Rush",3,6,FALSE,"13:51",3,6,"","(No Huddle, Shotgun) D.Pumphrey rush left guard to SEA 16 for -1 yards (J.Thompson)","-1 yard rush","","6:16",51,12,"","",0,FALSE,"",0,15,0,864,-1,1,0,0,0,0,0,0,0,"No Huddle, Shotgun","J.Thompson",NA,NA,"D.Pumphrey",NA,0.0110926500077364,0.0230144989779634,2.60205182980704e-05,0.033554329800207,0.366427252121657,0.00219196702367365,0.563693281550465,4.48047333881851,-0.741565305494838
6480,1,2646,39,604,"DC",2,"13:51",3,2,"SEA 16","3rd & 2 SEA 16","Rush",3,6,FALSE,"13:09",3,6,"","(Shotgun) C.Jones rush up the middle given up at the SEA 18","-2 yard fumble","","6:16",51,12,"","",0,FALSE,"Removed C.Jones FUMBLES (Aborted) at SEA 20. Recovers at SEA 18.",0,16,0,831,-2,0,0,0,0,0,0,0,0,"Shotgun",NA,NA,NA,"C.Jones",NA,0.0151592266185294,0.0315298933739476,7.28101151699216e-05,0.0491750815551993,0.489130223904553,0.0024827281646486,0.412450036267952,3.73890803332367,-1.29202115034357
6486,1,2646,40,604,"DC",2,"13:09",4,4,"SEA 18","4th & 4 SEA 18","Field Goal",3,6,FALSE,"13:09",3,6,"","(Field Goal) T.Rausa 35 yard field goal is No Good, Missed wide left.","35 field goal miss","","6:16",51,12,"","",0,FALSE,"",0,18,0,789,0,0,0,0,0,0,0,0,0,"Field Goal",NA,NA,NA,NA,NA,0.0252480950927245,0.0449578591258772,0.000257531588200318,0.0697418688326113,0.7243349078147,0.00397674367694668,0.13148299386894,2.4468868829801,-3.42436400373684
6493,1,2667,41,603,"SEA",2,"13:09",1,10,"SEA 25","1st & 10 SEA 25","Pass",3,6,FALSE,"12:25",3,6,"","B.Silvers pass short right to B.Johnson to SEA 43 for 18 yards (M.Elam)","18 yard pass","P5","2:46",27,5,"","",0,FALSE,"",0,75,0,789,18,0,1,0,0,0,0,0,0,NA,NA,NA,"B.Silvers",NA,"B.Johnson",0.0743891401524027,0.145074971387796,0.00390326762176439,0.218223082696236,0.221744246418358,0.00324411728183696,0.333421174441606,0.977477120756741,1.39972060556571
6499,1,2667,42,603,"SEA",2,"12:25",1,10,"SEA 43","1st & 10 SEA 43","Rush",3,6,FALSE,"11:49",3,6,"","T.Williams rush left end to SEA 48 for 5 yards (A.Williams)","5 yard rush","","2:46",27,5,"","",0,TRUE,"",0,57,0,745,5,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"T.Williams",NA,0.0593527180452594,0.0940969394217833,0.00085277038495807,0.140932930572195,0.282644975121151,0.00321213849815753,0.418907527956495,2.37719772632245,0.050494794771637
6506,1,2667,43,603,"SEA",2,"11:49",2,5,"SEA 48","2nd & 5 SEA 48","Pass",3,6,FALSE,"11:26",3,6,"","(Shotgun) B.Silvers pass incomplete short middle to A.Proehl.","4 yard penalty","X6","2:46",27,5,"","",0,FALSE,"",0,52,0,709,4,0,0,0,1,0,0,0,0,"Shotgun",NA,NA,"B.Silvers",NA,NA,0.0641137275605679,0.0904887565699657,0.000792458154325173,0.134696413215718,0.292301137630404,0.00335151433889528,0.414255992530124,2.42769252109409,0.505185918900929
6512,1,2667,44,603,"SEA",2,"11:26",1,10,"DC 48","1st & 10 DC 48","Pass",3,6,FALSE,"10:53",3,6,"","(Shotgun) B.Silvers pass incomplete deep left to A.Moore (D.Lawrence).","Incomplete pass","","2:46",27,5,"","",0,TRUE,"",0,48,0,686,0,0,1,0,0,0,0,0,0,"Shotgun","D.Lawrence",NA,"B.Silvers",NA,"A.Moore",0.0589539380772115,0.0725123215655884,0.000381192276683343,0.108219298937167,0.306057975188096,0.00305777198593228,0.450817501969321,2.93287843999502,-0.52410811686411
6518,1,2667,45,603,"SEA",2,"10:53",2,10,"DC 48","2nd & 10 DC 48","Pass",3,6,FALSE,"10:31",3,6,"","(Shotgun) B.Silvers pass incomplete short left to T.Williams.","Incomplete pass","","2:46",27,5,"","",0,FALSE,"",0,48,0,653,0,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"B.Silvers",NA,"",0.0721053558685075,0.0856736802859667,0.000693413233498058,0.129293065627415,0.316281168460892,0.00332376572285756,0.392629550800863,2.40877032313091,-0.791704343113717
6528,1,2667,46,603,"SEA",2,"10:31",3,10,"DC 48","3rd & 10 DC 48","Pass",3,6,FALSE,"10:23",3,6,"","(Shotgun) B.Silvers pass short middle intended for A.Proehl INTERCEPTED by R.Moore at DC 39. R.Moore to DC 45 for 9 yards (A.Proehl)","Intercept","","2:46",27,5,"","",0,FALSE,"",0,48,0,631,0,0,1,1,0,0,0,0,0,"Shotgun","A.Proehl",NA,"B.Silvers",NA,"DC",0.0858940227470782,0.107158261586596,0.00098075923773999,0.164314602949421,0.326542363205825,0.00428773866010793,0.310822251613232,1.61706598001719,-4.06904953741083
6535,1,2682,47,604,"DC",2,"10:23",1,10,"DC 45","1st & 10 DC 45","Pass",3,6,FALSE,"9:41",3,6,"","(Shotgun) C.Jones pass short left to J.Pressley to DC 48 for 3 yards (N.Temple)","3 yard pass","","1:38",3,3,"","",0,FALSE,"",0,55,0,623,3,0,1,0,0,0,0,0,0,"Shotgun","N.Temple",NA,"C.Jones",NA,"J.Pressley",0.0889322126320217,0.0856318211279007,0.00068649925673677,0.127625756916019,0.279344485032945,0.00306199523941023,0.414717229794967,2.45198355739364,-0.223539058769225
