"PlayID","GameID","DriveID","Sequence","TeamID","ClubCode","Quarter","StartTime","Down","Distance","Yardline","Situation","PlayType","StartHomeScore","StartAwayScore","IsScoringPlay","EndTime","EndHomeScore","EndAwayScore","ScoringPlayDescription","PlayDescription","ShortPlayDescription","FirstDownDescription","DriveTotalPossessionTime","DriveNetYards","DrivePlays","playScoreType","playScorer","playScoringTeamId","firstDownReset","Notes","OffensePts","Yardline100","GoalToGo","SecondsLeftInHalfStart","YardsGained","RushAttempt","PassAttempt","Interception","Penalty","Sack","Scramble","QBSpike","QBKneel","PlayFormation","TacklerName1","TacklerName2","PasserName","RusherName","TargetName","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","ep","epa"
7590,2,3134,18,602,"LA",1,"7:49",1,5,"HOU 5","1st & 5 HOU 05","Rush",6,0,TRUE,"7:39",6,6,"","(Shotgun) C.Kanoff scrambles left end for 5 yards, TOUCHDOWN.","5 yard rush","R4","5:58",71,11,"Touchdown","Charles Kanoff",602,TRUE,"",6.5,5,1,1369,5,1,0,0,0,0,1,0,0,"Shotgun",NA,NA,NA,"C.Kanoff",NA,0.000688831748089178,0.0113170505699226,1.10396147572698e-05,0.0137636615100397,0.244594084395653,0.00181067062975267,0.727814661531786,5.34476186364853,-0.35068655685844
7597,2,3134,19,602,"LA",1,"7:39",1,NA,"HOU 5",NA,"Pass",6,6,TRUE,"7:39",6,8,"","2pt attempt successful. J.Smallwood reception.","Successful conversion","","5:58",71,11,"Two Point Successful Conversion","Jordan Smallwood",602,FALSE,"",2,5,0,1359,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7605,2,3154,20,601,"HOU",1,"7:39",1,10,"LA 30",NA,"Kick off",6,8,FALSE,"7:34",6,8,"","N.Novak kickoff from LA 30, 66 yds to HOU 4. J.Butler to HOU 28 for 66 yards (L.Wiley; R.Tatum)","Kickoff","","1:25",-3,3,"","",0,FALSE,"",0,68,0,1359,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.00695574442213574,0.13583552779945,0.00241430903391895,0.20856866855101,0.260099818757786,0.00359150452172047,0.382534426913979,1.50592469320991,-0.346187417628158
7611,2,3154,21,601,"HOU",1,"7:34",1,10,"HOU 28","1st & 10 HOU 28","Pass",6,8,FALSE,"7:06",6,8,"","(Shotgun) P.Walker pass incomplete deep left to S.Coates (H.Miller).","Incomplete pass","","1:25",-3,3,"","",0,FALSE,"",0,72,0,1354,0,0,1,0,0,0,0,0,0,"Shotgun","H.Miller",NA,"P.Walker",NA,"S.Coates",0.00772889742382143,0.148836761950871,0.00336832165462379,0.228622361751242,0.245495891532804,0.0035819100966378,0.36236585559,1.15973727558175,-0.701226095907781
7616,2,3154,22,601,"HOU",1,"7:06",2,10,"HOU 28","2nd & 10 HOU 28","Pass",6,8,FALSE,"6:38",6,8,"","(Shotgun) P.Walker pass incomplete deep right to C.Phillips.","Incomplete pass","","1:25",-3,3,"","",0,FALSE,"",0,72,0,1326,0,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"P.Walker",NA,"",0.00894860436371679,0.173694551649274,0.00451313805573892,0.267476417495033,0.228581074672644,0.00391906422895697,0.312867149534637,0.45851117967397,-0.943310028732122
7625,2,3154,23,601,"HOU",1,"6:38",3,10,"HOU 28","3rd & 10 HOU 28","Rush",6,8,FALSE,"6:24",6,8,"","(Shotgun) A.Williams rush up the middle to HOU 25 for -3 yards (R.Henderson)","-3 yard rush","","1:25",-3,3,"","",0,FALSE,"",0,72,0,1298,-3,1,0,0,0,0,0,0,0,"Shotgun","R.Henderson",NA,NA,"A.Williams",NA,0.00998861398112046,0.210943920257404,0.00541554402910491,0.321876244879054,0.189997835962392,0.00455330715379209,0.257224533737132,-0.484798849058152,-1.70529226608945
7639,2,3154,24,601,"HOU",1,"6:24",4,13,"HOU 25","4th & 13 HOU 25","Punt",6,8,FALSE,"6:14",6,8,"","(Punt) A.Rehkow punts recovered by E.Robinson","37 yard punt","3","1:25",-3,3,"","",0,FALSE,"",0,75,0,1284,0,0,0,0,0,0,0,0,0,"Punt",NA,NA,NA,NA,NA,0.01130717630888,0.291090652630602,0.00732328547646676,0.417833122718712,0.0955317748233892,0.00506523008313085,0.17184875795882,-2.19009111514761,5.71377129336146
7646,2,3177,25,601,"HOU",1,"6:14",1,10,"LA 38","1st & 10 LA 38","Pass",6,8,FALSE,"5:38",6,8,"","(Shotgun) P.Walker pass short right to A.Williams to LA 31 for 7 yards (A.Dixon)","7 yard pass","","2:49",16,6,"","",0,TRUE,"",0,38,0,1274,7,0,1,0,0,0,0,0,0,"Shotgun","A.Dixon",NA,"P.Walker",NA,"A.Williams",0.00444729193352705,0.0586507924085138,0.00016996023375321,0.0893714978923281,0.346523761893666,0.0031383544716311,0.497698341166581,3.52368017821385,0.241910317157764
7654,2,3177,26,601,"HOU",1,"5:38",2,3,"LA 31","2nd & 3 LA 31","Pass",6,8,FALSE,"5:06",6,8,"","(Shotgun) P.Walker pass short right to C.Phillips to LA 26 for 5 yards (J.Couplin)","5 yard pass","P4","2:49",16,6,"","",0,FALSE,"",0,31,0,1238,5,0,1,0,0,0,0,0,0,"Shotgun","J.Couplin",NA,"P.Walker",NA,"C.Phillips",0.00441227710554905,0.0482664522927678,0.000142287043265095,0.0728319235386446,0.367354894800741,0.00298485088628666,0.504007314332745,3.76559049537162,0.246386884346296
7663,2,3177,27,601,"HOU",1,"5:06",1,10,"LA 26","1st & 10 LA 26","Rush",6,8,FALSE,"4:39",6,8,"","(Shotgun) D.Henderson rush up the middle to LA 32 for -6 yards (A.Dixon)","-6 yard rush","","2:49",16,6,"","",0,TRUE,"",0,26,0,1206,-6,1,0,0,0,0,0,0,0,"Shotgun","A.Dixon",NA,NA,"D.Henderson",NA,0.0040392007864695,0.0396558006160492,5.56009295621769e-05,0.0601656371030359,0.368501322944077,0.00281270861612294,0.524769729004684,4.01197737971791,-0.799894733445593
7671,2,3177,28,601,"HOU",1,"4:39",2,16,"LA 32","2nd & 16 LA 32","Pass",6,8,FALSE,"4:10",6,8,"","(Shotgun) P.Walker pass short right to K.Lewis out of bounds at LA 22 for 10 yards (M.Stevens)","10 yard pass","","2:49",16,6,"","",0,FALSE,"",0,32,0,1179,10,0,1,0,0,0,0,0,0,"Shotgun","M.Stevens",NA,"P.Walker",NA,"K.Lewis",0.00599256297842514,0.0605487591975999,0.000246901466926423,0.0944984430376565,0.408107723379634,0.00328822848968593,0.427317381450072,3.21208264627232,0.0276191598413842
7677,2,3177,29,601,"HOU",1,"4:10",3,6,"LA 22","3rd & 6 LA 22","Pass",6,8,FALSE,"3:29",6,8,"","(Shotgun) P.Walker pass incomplete deep left to S.Coates (M.Stevens).","Incomplete pass","","2:49",16,6,"","",0,FALSE,"",0,22,0,1150,0,0,1,0,0,0,0,0,0,"Shotgun","M.Stevens",NA,"P.Walker",NA,"S.Coates",0.00546703448744139,0.04713317220668,0.00014289620033636,0.0754144285671105,0.508431246892104,0.00353017345706808,0.35988104818926,3.23970180611371,-0.977744282352631
7683,2,3177,30,601,"HOU",1,"3:29",4,6,"LA 22","4th & 6 LA 22","Field Goal",6,8,FALSE,"3:25",6,8,"","(Field Goal) S.Castillo 40 yard field goal is No Good, Missed wide left.","40 field goal miss","","2:49",16,6,"","",0,FALSE,"",0,22,0,1109,0,0,0,0,0,0,0,0,0,"Field Goal",NA,NA,NA,NA,NA,0.00819712588776817,0.056790587775001,0.000373777920809965,0.0878834167631575,0.708389476747655,0.00449463894248902,0.13387097596312,2.26195752376107,-3.64593455433517
7691,2,3201,31,602,"LA",1,"3:25",1,10,"LA 30","1st & 10 LA 30","Pass",6,8,FALSE,"3:05",6,8,"","(Shotgun) C.Kanoff pass short left to N.Spruce out of bounds at LA 37 for 7 yards (E.Robinson)","7 yard pass","","2:39",14,5,"","",0,FALSE,"",0,70,0,1105,7,0,1,0,0,0,0,0,0,"Shotgun","E.Robinson",NA,"C.Kanoff",NA,"N.Spruce",0.0199038651835764,0.138983855444628,0.00277722028161237,0.211422141120494,0.250985986723295,0.00350134633712122,0.372425584909274,1.38397703057409,0.482419757198377
7711,2,3201,32,602,"LA",1,"3:05",2,3,"LA 37","2nd & 3 LA 37","Pass",6,8,FALSE,"2:29",6,8,"","(Shotgun) C.Kanoff pass short middle to P.Vahe to LA 42 for 5 yards (E.Robinson)","5 yard pass","P5","2:39",14,5,"","",0,FALSE,"",0,63,0,1085,5,0,1,0,0,0,0,0,0,"Shotgun","E.Robinson",NA,"C.Kanoff",NA,"P.Vahe",0.0194928519673633,0.124102025170516,0.00170621125627511,0.184874746468939,0.255251670275461,0.00370557546246889,0.410866919398977,1.86639678777247,0.475672564641652
7705,2,3201,33,602,"LA",1,"2:29",1,10,"LA 42","1st & 10 LA 42","Rush",6,8,FALSE,"1:49",6,8,"","E.Hood rush left guard to LA 41 for -1 yards (B.Brown, T.Schwab)","-1 yard rush","","2:39",14,5,"","",0,TRUE,"",0,58,0,1049,-1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"E.Hood",NA,0.0187844896814252,0.102523961487755,0.000991401041704558,0.155355086958899,0.29097243776311,0.00342383534041839,0.427948787726688,2.34206935241412,-0.724066793095022
7713,2,3201,34,602,"LA",1,"1:49",2,11,"LA 41","2nd & 11 LA 41","Rush",6,8,FALSE,"1:21",6,8,"","C.Kanoff scrambles left end out of bounds at LA 44 for 3 yards (E.Robinson)","3 yard rush","","2:39",14,5,"","",0,FALSE,"",0,59,0,1009,3,1,0,0,0,0,1,0,0,NA,NA,NA,NA,"C.Kanoff",NA,0.0240088120000519,0.125612611619873,0.0017640026053521,0.192069129377111,0.286777563248722,0.00377915041629181,0.365988730732599,1.6180025593191,-0.483037075521039
7721,2,3201,35,602,"LA",1,"1:21",3,8,"LA 44","3rd & 8 LA 44","Pass",6,8,FALSE,"0:53",6,8,"","(Shotgun) C.Kanoff pass incomplete short right to S.Blacknall.","Incomplete pass","","2:39",14,5,"","",0,FALSE,"",0,56,0,981,0,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"C.Kanoff",NA,"",0.0267504861721058,0.141127869435765,0.00182054277765156,0.216171341659895,0.286991484070828,0.00450429933487072,0.322633976548884,1.13496548379806,-1.56151686468169
7726,2,3201,36,602,"LA",1,"0:53",4,8,"LA 44","4th & 8 LA 44","Punt",6,8,FALSE,"0:46",6,8,"","(Punt) S.Tripucka punts for 36 yards to HOU 20. Fair Catch by S.Mobley.","36 yard punt","","2:39",14,5,"","",0,FALSE,"",0,56,0,953,0,0,0,0,0,0,0,0,0,"Punt",NA,NA,NA,NA,NA,0.0376868687849834,0.202208186067579,0.00307156019429883,0.296655216063491,0.243083518158512,0.00604235157944945,0.211252299151686,-0.426551380883635,-0.101355435779603
7733,2,3217,37,601,"HOU",1,"0:46",1,10,"HOU 20","1st & 10 HOU 20","Pass",6,8,FALSE,"0:16",6,8,"","(Shotgun) P.Walker pass short left to N.Holley to HOU 26 for 6 yards (M.Stevens)","6 yard pass","","1:23",6,3,"","",0,FALSE,"",0,80,0,946,6,0,1,0,0,0,0,0,0,"Shotgun","M.Stevens",NA,"P.Walker",NA,"N.Holley",0.0449469982238403,0.167160324714166,0.00609760763711863,0.253129106874563,0.209839801531061,0.00332605565637581,0.315500105362876,0.527906816663238,0.275359037673512
7742,2,3217,38,601,"HOU",1,"0:16",2,4,"HOU 26","2nd & 4 HOU 26","Pass",6,8,FALSE,"0:00",6,8,"","(Shotgun) P.Walker pass incomplete short right to N.Holley (L.Brady).","Incomplete pass","","1:23",6,3,"","",0,FALSE,"",0,74,0,916,0,0,1,0,0,0,0,0,0,"Shotgun","L.Brady",NA,"P.Walker",NA,"N.Holley",0.0472679839558125,0.159996705286395,0.00391008035878835,0.23772659701512,0.208405283962055,0.00364969147027918,0.339043657951549,0.803265854336751,-0.810787482223454
7749,2,3217,39,601,"HOU",2,"15:00",3,4,"HOU 26","3rd & 4 HOU 26","Pass",6,8,FALSE,"14:32",6,8,"","(Shotgun) P.Walker pass incomplete deep left to S.Coates (H.Miller).","Incomplete pass","","1:23",6,3,"","",0,FALSE,"",0,74,0,900,0,0,1,0,0,0,0,0,0,"Shotgun","H.Miller",NA,"P.Walker",NA,"S.Coates",0.0494145478758886,0.193179547327638,0.00531481254952821,0.284595877152648,0.168539177128611,0.00362487499451295,0.295331162971173,-0.00752162788670341,-1.57577472261459
8135,2,3217,40,601,"HOU",2,"14:32",4,4,"HOU 26","4th & 4 HOU 26","Punt",6,8,FALSE,"14:23",6,8,"","(Punt) A.Rehkow punts, 39 yds to LA 35. L.Whitfield out of bounds at LA 40 for 39 yards (C.Brown)","39 yard punt","","1:23",6,3,"","",0,FALSE,"",0,74,0,872,0,0,0,0,0,0,0,0,0,"Punt","C.Brown",NA,NA,NA,NA,0.0567255001848057,0.258875170509747,0.00564732392862538,0.376843108296928,0.0821698994527607,0.00460203780431563,0.215136959822818,-1.5832963505013,-0.606499184801717
7766,2,3392,41,602,"LA",2,"14:23",1,10,"LA 40","1st & 10 LA 40","Rush",6,8,FALSE,"13:49",6,8,"","(Shotgun) E.Hood rush left guard to LA 43 for 3 yards (D.Gates; K.Burnett)","3 yard rush","","1:22",11,3,"","",0,FALSE,"",0,60,0,863,3,1,0,0,0,0,0,0,0,"Shotgun","D.Gates","K.Burnett",NA,"E.Hood",NA,0.0407129752289196,0.104726529981411,0.00113966855612562,0.157625148421812,0.279100886432444,0.00333352803587278,0.413361263343415,2.18979553530301,-0.223204381311429
7831,2,3392,42,602,"LA",2,"13:49",2,7,"LA 43","2nd & 7 LA 43","Pass",6,8,FALSE,"13:16",6,8,"","(Shotgun) C.Kanoff pass short left to N.Spruce to HOU 49 for 8 yards (A.Harris)","8 yard pass","P6","1:22",11,3,"","",0,FALSE,"",0,57,0,829,8,0,1,0,0,0,0,0,0,"Shotgun","A.Harris",NA,"C.Kanoff",NA,"N.Spruce",0.0460508543037509,0.110597004953924,0.00130532036385244,0.166401549510966,0.283707984307989,0.00358076314633207,0.388356523413186,1.96659115399158,0.949238616783222
8134,2,3392,43,602,"LA",2,"13:16",1,10,"HOU 49","1st & 10 HOU 49","Pass",6,8,FALSE,"13:01",6,8,"","(Shotgun) C.Kanoff pass short middle intended for L.Rose INTERCEPTED by K.Burnett at LA 45 (J.Maxey). K.Burnett to LA 45 for -6 yards (E.Hood)","Intercept","","1:22",11,3,"","",0,TRUE,"",0,49,0,796,0,0,1,1,0,0,0,0,0,"Shotgun","E.Hood",NA,"C.Kanoff",NA,"LA",0.0398320453289873,0.076707683854888,0.000429049948855268,0.114975289250817,0.309710678558604,0.00316130626318701,0.455183946794662,2.91582977077481,-6.05973754948367
7833,2,3253,44,601,"HOU",2,"13:01",1,10,"LA 45","1st & 10 LA 45","Pass",6,8,FALSE,"12:39",6,8,"","(Shotgun) P.Walker pass short right to J.Butler out of bounds at LA 41 for 4 yards (T.Williams)","4 yard pass","","1:22",4,4,"","",0,FALSE,"",0,45,0,781,4,0,1,0,0,0,0,0,0,"Shotgun","T.Williams",NA,"P.Walker",NA,"J.Butler",0.0378538393347908,0.0681579631136,0.000299319392116674,0.102042370635355,0.31987451202809,0.00308573129885941,0.468686264197188,3.14390777870887,-0.0904871611957985
7806,2,3253,45,601,"HOU",2,"12:39",2,6,"LA 41","2nd & 6 LA 41","Pass",6,8,FALSE,"12:12",6,8,"","(Shotgun) P.Walker pass incomplete short left to S.Coates (H.Miller).","Incomplete pass","","1:22",4,4,"","",0,FALSE,"",0,41,0,759,0,0,1,0,0,0,0,0,0,"Shotgun","H.Miller",NA,"P.Walker",NA,"S.Coates",0.0397741699272545,0.068067175724414,0.000361853721540377,0.102160911207675,0.341668369816854,0.00320049153021997,0.444767028072042,3.05342061751307,-0.713320696155272
7815,2,3253,46,601,"HOU",2,"12:12",3,6,"LA 41","3rd & 6 LA 41","Pass",6,8,FALSE,"11:51",6,8,"","(Shotgun) P.Walker pass incomplete short right to C.Phillips.","Incomplete pass","","1:22",4,4,"","",0,FALSE,"",0,41,0,732,0,0,1,0,0,0,0,0,0,"Shotgun",NA,NA,"P.Walker",NA,"",0.0491264974801831,0.085284678798668,0.000577007510801382,0.131146215059989,0.37229135973268,0.00389961727724944,0.357674624140429,2.34009992135779,-1.36386581848605
7838,2,3253,47,601,"HOU",2,"11:51",4,6,"LA 41","4th & 6 LA 41","Pass",6,8,FALSE,"11:39",6,8,"","(Shotgun) P.Walker pass incomplete deep left to S.Coates (A.Dixon).","Incomplete pass","","1:22",4,4,"","",0,FALSE,"",0,41,0,711,0,0,1,0,0,0,0,0,0,"Shotgun","A.Dixon",NA,"P.Walker",NA,"S.Coates",0.0729203474253161,0.123158572698448,0.00126803431690192,0.183534019610632,0.416475460137513,0.00564278691450337,0.197000778896686,0.976234102871749,-3.19365592209995
7845,2,3279,48,602,"LA",2,"11:39",1,10,"LA 41","1st & 10 LA 41","Pass",6,8,FALSE,"11:12",6,8,"","C.Kanoff pass short middle to N.Spruce to HOU 41 for 18 yards (D.Nichols)","18 yard pass","P7","2:18",59,6,"","",0,FALSE,"",0,59,0,699,18,0,1,0,0,0,0,0,0,NA,NA,NA,"C.Kanoff",NA,"N.Spruce",0.0739605727967251,0.0975820243034549,0.00099726921674093,0.145941175222947,0.272798625395604,0.00317732701889629,0.405543006045632,2.21742181922821,1.09538027763234
7851,2,3279,49,602,"LA",2,"11:12",1,10,"HOU 41","1st & 10 HOU 41","Rush",6,8,FALSE,"10:42",6,8,"","E.Hood rush up the middle to HOU 36 for 5 yards (D.Nichols)","5 yard rush","","2:18",59,6,"","",0,TRUE,"",0,41,0,672,5,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"E.Hood",NA,0.0513694670269112,0.0590352936686519,0.000203274516991813,0.0879686860942613,0.323981254725222,0.00293465187872001,0.474507372089242,3.31280209686054,0.00346769993816709
